12758,"সম্মানিত ডাক্তার সাবেরাইন, আঁর্ বঅস বাত্তিছ, আঁর্ হাইপারটেনশন আছে এন্ড নিয়মিত অষুধ হাইর‍্যি। আঁর্ ডায়াবেটিস নাই। আঁই রোজ দুই চাম্মচ মধু হাই চা দি। এইলে কি কুনু জটিলা অইবোনি? এন্ড ডায়াবেটিস অওনোর সম্ভবনা আছে নি? নোট: সাত্ত দিন আগে চেক গইর‍্যি। খাওনোর দুই গন্টা পরে খালি পেটত সুগার ৬.৩। ধন্যবাদ এন্ড নিরাপদ থাকুন।"
25233,"বয়স ১৮, প্রেশার নরমাল। ঘুম অয় ৮ ঘন্টা। খেলধুল কম অয়, গাদনত বেদা গরের। প্রায় ১মাস ধরি এই সমস্যা। সবসময় ন' অয়, আর বেদাডাও জোরালো ন'। যেদাই বেদা গরের, এদাই ৩০-৪০ মিনিট লাগের। পরে হারাই যায়। কুনও ধরনের ব্যায়াম গরিত অইবো নাকি কুনও অউষদ খাইত অইবো, পরানশ চাই??"
16074,আঁর মায়ের বওস পঁইশট্টি বসর। এক দিন কাম গরতে গেই লাঠির কন্সির আঘাৎ লাগে চঁউতত। এইর বাদে কাইল্লু দিন চঁউতত বেথা আঁর ফরে চঁউতত মইলা জমা অইতে শুরু গরের। কাইল্লু জাগাত ডাক্তর দেখানের ফরে কিচ্ছু বুজতে ন ফারি বরিশাল ইসলামিয়া আসফাতালত লই যাওয়া অইলে তারা কইয়ে যে নেত্রনালী বন্ধ অই গেইয়ে এইল্লাই অপারেশন গরাইতে অইবো। এইর ফরে অপারেশন গরাইয়ের ফরেও হি সমইচ্চার সমাদান ন অইয়ে। অ্যাঁইলে কি গরিতে ফারি? বি . দ্র : আঁর মায়ের ডায়াবেটিস আছে। ধন্যবাদ
24433,"গত ৫/৭ বছর ধরি বেশি আরাম খুঁজির গিয়া বিছনাত বালিশত হেলান দি বইছিরে বেশি। যেয়ার ফলে শরীলর ভর ১২, ১৩ নম্বরি কশেরুকাত বেশি পড়িয়েরে। ইব্বে মনে অই যার, বেশি আরামত থাই নাফ্ফুর উপরে দুয়ারপাত ভাঁজ তৈয়ার অইয়েরে (বক্ষপিঞ্জরর তলার হাড্ডি লাগোয়া জাগা)। যেয়ার ফলে কোমরর উপরের অংশ (পেটর দুয়ারপাত) চিকন অই যারগা। আঁর বয়স ১৭, ওজন ৫৮ কেজি আঁত্তুন, উচ্চতা প্রায় ৬ ফুট। সওয়াল অইল, বেশি উচ্চতা - কম ওজনর কারণে ইনেন গর্তের লাঁই ভাঁজ অইয়েরে নি অসচেতন জীবনযাপনর ফলে? ফিয়াত্তুন কোন সমস্যা অইবোনি? আঁর কি গইরতাম অইবো?"
23651,"হ্যালো স্যার আঁর বউত বওশ আডাইশ বশর। কীয়াক দিন অইয়ে পুরা শরীলত বড্ড বিয়াথা আর উরালা জইর আছে। জইরর লাই ইনজেকশন গরাইয়ে। জইর ভালা অইয়ে, কিনতু শরীলর বিয়াথা ইনও ভালা ন অইর। বিয়াথার অশুয়ইদও খাইয়ে। এক দিন বাদে আবার বিয়াথা গরের। প্লিজ প্লিজ হেল্প ? ?"
7065,"আসসালামু আলাইকুম আঁর ফুয়াইর বয়স ৩৩ দিন। হের মছলা ঐল হাগা গইবার হমায় হে বঅুত জোর মারে। মুন অয় হের বঅুত কছ্খট অইয়ের, আর হাগা গইবার আগে ফানি আহে। আঁই তারে ফ্লাগল, কলিকল, খাওয়াইয়ি কিন্তি কুনু কাম ন'অইয়ে। আঁই কেয়া গইতারি?"
7210,"আসসালামুআলাইকুম। আঁর বয়স উনত্রিশ। গত এক মাস থাকি জিব্বার গোড়া ও গলত কি যেন আটকাই রইয়ে ই-রহম মনে অয়। খাওন-দাওন গরির কুনু সমস্যা অয় না। মাঝে মাঝে আস্তা বেতা অয়। নিয়মিত আদা, গরম পানি খাদ্দে। নাপা এক্সটেন্ড, নেক্সাম মাফস, খাইছি। কাম ন অয়। জ্বর, গাছ, শ্বাসকষ্ট, সর্দি গা-বেতা নাই। পরামর্শ দিইল্লে উপকার পামু।"
6921,"ডিএনসি গইয্যির পরে জরায়ু সুরক্ষাত কীয়ান কীয়ান সাবধাইল্যা গরি ফারি? আঁই ৭ আফতা চলিত অনের পরে ডিএনসি গরাইয়ি, আইজ চাইর দিন। জরায়ু ফেচার গরের সময় মনে অইয়ের নিসত নামি যার, ইতা কি সোজা? ইতার বাইরে জরায়ুত চিন চিন বেথা গরের।"
17595,Translation error: 504 Deadline Exceeded
24926,"গেইয়্যে ১০/৯/২২ইং তারিখ ফরে আঁর জ্বর, হাঁচি লগে শ্যাঁওও আইস্যে। দওয়াই খাইয়্যি নাপা এক্সটেন, মনটিন ১০। এহনওঁ ইস্যাই জ্বর আছে। হাঁচি নো কমে। বিসনা দি উডিবাল্লাই মন নো সারে, এমনে করি শইল্লের দুব্বল্লাই লাগে। এই হালত আপুনরার মশওয়ারা চাইয়্যুঁ।"
7608,"আমার ফুয়ার বয়স ন' মাস, দুই তিন দিন ওইল্যে ফুয়ার এক চউখ লাল ওইছিলো, এইয়ুন দু'চউখ লাল ওই গেছে, আঁর বিশিন চুল্কায় উর চউখ, আতের পিঁছন দি উর চউখ ঘইষ্যে চুল্কায়। ই অবস্থাদ্দে, এইয়ুন কি গইরবার পারি, এইয়ুন গাঁও'র বাড়িত আছি। দয়া গরি জাঁনাইবেন।"
16898,"আঁর বউ'র লগে ছয় / সাত মাস ফরে দেখা অয়। আঁরার তিন বছরর এক্কানা পোয়া আছে। গত কয়া মাস ধরি আঁর বউ'র শরমর জাগা তন আঁধা / বাদামি রঙর পিছলা জিনস বাইর অইয়ের। ডাক্তার দেখাইল্লাইয়ি। আঁরঅ পোয়া লইতে কইয়ের। আঁরার পোয়া আঁইন্অ ছোড, তাই এই সময়ত পোয়া লইতে চাইরাম ন। কি গইরজঅয় ইঁ হতার লাই।"
24234,"সদে সদে আঁর মাথার ডাইন কাইনের উফরের অংশ আর চোখ বউত ব্যথা গরে। সওয়া ন যায় যে ব্যথা ওইলে ডাক্তরের কতা মতে টাফনিল খাই আর আইল্যা বেলাত অমিট ২৫ খাই। এক্কানা সমইয়ের লাই মাথা ব্যথা কমলেও বউত দিন ধরি এইতার কুনু উপায় অর ন। খাস কইরি, যদি দিনের বেলাত নিন্দ্রাই নইলে ফজরের নামাযর ফর ঘুম আইতে দেরি অয় তহন মাথা ব্যথা শুরু অয়। পরামিশ চাই দওয়া আর কুনু বিসেসজ্ঞ ডাক্তার দেহাইলে বেইশ ফায়দা ফামু?"
19279,"আসসালামু আলাইকুম। আশা গরি, বালা আছন নি? গত তিন দিন আগে আপ্নেরত্থুন পরামর্শ লইছিলাম যে আঁর অ্যাঁতা জ্বর, মাতা বিয়া, কাঁসি আছিল। আপনে নাপা ৬৬৫ এমজি, ফেক্সো ১৮০ এম জি দিছিলেন। আঁর এহন জ্বর নাপা খাইলে নাইমি যা যার, কাঁসি নাত্তে, হন্ডে সর্দি আছে, নাক ক্লিয়ার অর ন পারের। এ অবস্থায় পরামর্শ কি?"
5224,"স্যার / ম্যাডাম, পোয়াতি কালেও আঁর পোনরো শফতা চলতেসে। গত দুই শফতা ধরি রাইতত আঁর ফুয়ার ফাত বহুত জ্বলে, ভিজা গামছা ভিজাই ফছি দিলে কিচ্চুক্ষণ বালা ত্থাহে, কিন্তুঁ আঁরতে হেই জ্বলা শুরু অয়! আঁরে এহন কি গরিবার অইব? ফ্লিয আঁরে সাজেস্ট গরন!"
