ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
16803,1.18,20.78,2.13,20.83,13.02,39.06,79.59
14117,2.96,26.51,6.52,23.4,18.9,40.96,78.72
25513,0.61,14.46,0.0,15.22,8.03,52.55,102.33
18861,1.35,22.78,2.44,21.43,13.9,42.86,83.33
13901,2.27,32.0,7.53,29.79,23.5,30.37,71.28
16788,3.47,30.77,10.64,33.33,28.88,43.49,73.91
15673,1.23,13.7,2.67,12.99,9.97,54.46,94.59
17077,1.22,24.56,4.35,22.86,16.73,44.24,80.0
23317,1.26,19.44,2.35,20.69,13.8,40.44,85.71
6288,8.88,32.26,11.51,34.04,28.51,28.39,68.06
11329,1.73,31.88,5.06,27.16,19.92,38.31,75.0
14920,8.18,32.0,12.2,28.57,25.74,33.04,71.43
20119,1.4,28.57,5.22,23.93,16.51,44.81,81.03
17312,1.22,20.25,2.33,18.18,11.88,33.77,82.22
6064,9.85,35.71,16.47,36.78,34.46,32.54,69.05
16807,10.9,29.79,11.32,29.63,25.63,39.16,74.55
20337,3.19,31.19,12.7,32.81,29.29,32.6,71.43
15931,1.3,28.57,3.42,30.25,19.24,28.12,70.49
20711,3.37,32.56,8.6,31.58,25.57,38.35,70.21
580,6.93,21.78,6.06,23.88,19.53,41.84,78.26
12195,8.29,36.92,10.81,34.21,27.38,37.02,67.5
1770,0.53,16.16,0.0,16.81,8.58,48.81,89.66
21547,2.33,27.45,4.92,20.97,16.89,40.0,80.95
12246,10.78,38.1,17.58,38.71,35.09,35.75,61.7
21736,10.62,36.73,12.84,36.04,30.07,32.4,67.27
17306,16.45,49.54,24.0,48.82,45.18,23.65,51.56
12783,4.76,38.36,10.39,35.44,28.69,30.64,65.0
21867,1.18,16.67,3.85,15.09,11.56,34.7,85.45
23012,2.6,18.35,8.7,17.09,16.14,54.8,84.48
3421,1.21,17.72,2.38,16.28,11.36,43.16,88.1
5873,21.7,49.18,23.53,47.74,45.21,27.44,56.58
24065,18.18,53.01,29.89,56.18,52.6,24.07,46.67
2921,6.01,27.5,6.19,24.24,18.98,40.7,76.0
13710,1.34,22.95,6.15,22.73,18.47,46.49,80.0
15767,5.81,37.7,9.4,33.11,27.08,35.78,69.33
15941,1.27,16.67,3.88,17.14,13.21,59.86,86.54
3854,4.86,30.56,13.51,28.95,26.05,39.83,74.36
19068,2.87,31.72,8.54,30.12,22.85,40.66,72.09
17994,2.83,30.11,6.72,33.06,24.76,37.64,70.0
5449,1.63,14.67,3.64,13.17,10.69,47.68,90.36
15574,0.63,12.35,0.0,11.49,5.8,52.14,93.02
15923,22.65,34.78,16.16,43.56,45.78,37.99,71.74
13976,6.21,26.92,7.06,23.26,17.94,50.97,81.4
10631,8.0,27.85,12.35,26.51,24.12,43.22,76.19
16667,3.61,22.22,9.26,27.27,23.58,40.28,77.78
2775,13.04,41.27,19.87,36.6,33.21,27.78,65.43
12845,4.79,41.67,18.02,44.25,35.74,28.38,57.89
22278,2.55,20.93,6.0,23.53,17.47,47.93,78.18
11850,12.23,33.55,16.95,35.75,33.98,44.12,70.45
13467,1.07,18.56,1.89,18.52,11.77,54.58,85.19
20566,4.43,31.58,12.7,32.81,31.32,44.17,85.0
2252,5.18,37.5,14.29,38.0,33.21,28.72,64.0
4940,1.34,38.76,6.21,31.9,24.05,31.98,68.29
2857,0.55,15.05,0.0,14.41,7.26,37.34,89.09
1199,9.08,37.97,16.67,34.69,33.2,33.48,74.47
4582,1.75,24.49,3.49,21.84,15.75,47.43,86.9
6990,10.9,40.0,20.95,39.25,37.99,29.29,65.38
24277,1.44,26.92,5.45,28.57,20.05,44.9,74.58
15914,3.64,32.94,10.99,32.26,27.72,43.03,69.57
25842,4.59,33.68,14.0,35.29,32.56,43.21,72.55
2491,25.18,57.89,34.38,56.92,53.7,18.37,44.78
23823,4.77,44.25,15.58,39.74,34.18,34.57,64.2
11701,1.89,32.5,7.06,32.18,24.6,35.5,69.77
4375,3.64,37.36,12.0,37.25,31.79,27.47,68.0
6345,1.82,26.83,6.82,28.89,22.31,45.29,71.11
6932,1.47,31.37,5.41,26.55,20.29,40.07,75.86
16480,16.16,43.61,18.42,42.86,38.77,32.38,58.44
20897,1.14,12.66,2.41,11.76,8.67,48.89,88.37
13550,3.33,29.89,10.0,31.37,26.69,38.26,74.0
16383,2.18,22.38,6.13,24.24,19.04,38.5,77.11
13050,2.89,30.88,9.3,31.03,24.94,34.19,71.11
26007,1.97,34.57,7.14,34.88,23.53,31.58,65.12
16469,1.26,18.75,3.7,20.0,14.31,39.94,80.36
3830,10.0,37.5,16.09,38.2,34.01,33.33,66.67
16336,0.73,18.42,0.0,17.07,8.54,45.11,82.93
17451,6.32,21.18,8.42,22.68,19.28,46.24,80.0
4303,2.16,29.73,10.67,31.17,27.41,36.24,75.68
19580,0.52,14.12,0.0,12.39,6.24,53.42,91.07
15425,1.04,21.78,1.8,19.47,12.07,45.04,82.46
16234,30.11,64.0,39.56,60.22,57.35,17.41,40.43
16496,1.21,21.43,2.13,20.83,14.07,45.93,81.63
16050,0.91,23.88,3.48,17.09,16.42,72.41,159.52
20204,7.37,28.83,8.13,25.6,22.15,35.1,83.33
22083,1.17,17.72,2.17,17.02,11.32,50.58,91.49
5818,0.49,21.51,0.0,16.67,9.06,41.64,103.7
15874,8.01,24.24,9.01,23.01,20.18,43.92,77.19
19335,15.34,44.44,23.33,44.26,40.72,31.44,58.73
24186,3.18,24.39,9.09,22.22,20.18,37.4,81.82
12786,0.64,19.44,0.0,15.22,7.48,45.3,85.11
16384,9.95,27.52,12.7,31.25,29.77,40.96,77.05
7441,1.24,24.1,2.17,21.28,10.64,45.24,80.85
20737,4.34,39.66,14.57,41.83,36.11,34.3,60.53
24935,0.94,24.79,1.52,23.88,13.71,39.5,76.81
12487,7.28,34.38,13.25,36.9,32.26,31.51,66.27
7378,17.69,37.68,21.56,39.05,37.04,37.55,64.71
3563,1.07,25.29,1.98,21.36,12.65,51.53,80.0
12715,11.58,37.5,15.79,35.06,31.42,32.79,67.53
20372,10.6,30.59,13.19,32.26,29.02,40.23,71.74
17680,12.29,41.67,17.72,46.91,35.76,29.52,58.14
26189,11.05,44.72,21.51,41.49,39.09,30.32,61.7
10591,1.07,12.82,2.15,12.63,8.9,56.63,89.58
16565,2.96,25.58,6.38,27.08,21.27,30.4,76.6
24248,1.38,23.26,4.26,22.92,17.52,41.8,88.89
8162,1.69,19.44,5.33,20.78,16.57,48.94,81.58
11695,1.15,21.78,3.1,22.9,15.54,29.43,81.54
1563,1.7,17.69,3.55,17.54,12.87,45.34,83.91
21751,4.27,33.01,13.01,28.8,27.57,42.45,81.36
24846,1.31,22.22,3.77,22.22,15.56,42.51,80.0
12408,11.31,38.46,19.35,41.27,37.57,40.45,60.94
24968,3.23,31.58,6.9,29.21,17.89,37.19,72.73
8066,10.94,35.14,15.05,27.37,25.38,34.72,73.47
22026,4.45,49.09,16.78,44.14,35.97,28.2,57.33
18267,2.87,17.91,5.48,16.0,13.49,43.27,84.21
14164,1.61,34.92,8.51,34.97,28.93,27.51,68.57
15826,0.5,3.23,0.0,2.82,1.46,54.63,105.88
3134,1.01,14.58,1.89,14.81,9.85,49.67,87.04
20744,29.64,50.55,36.54,54.72,52.56,20.61,47.27
16724,14.34,45.95,23.08,47.5,43.17,39.81,53.66
2811,1.41,21.18,4.21,20.62,15.21,52.4,83.67
3319,4.73,29.69,10.17,25.7,27.03,57.57,116.67
13004,1.9,37.04,6.74,37.36,26.69,38.67,63.04
17431,0.49,10.87,0.0,9.43,4.94,47.75,106.0
21261,0.67,17.14,0.0,20.83,10.25,46.89,79.59
3995,6.94,30.43,8.24,31.4,25.45,46.39,70.45
12595,3.5,28.35,9.04,31.28,26.28,43.4,68.89
12505,18.34,52.38,27.0,50.5,48.95,26.89,52.53
1961,1.04,31.25,1.59,28.12,16.28,32.12,73.44
2990,12.52,29.91,13.56,30.0,27.43,31.42,70.0
11249,2.53,18.82,4.55,17.78,14.28,48.05,88.64
6881,1.74,28.25,4.48,24.89,16.99,36.95,78.76
24951,2.26,30.46,7.65,28.11,22.53,36.19,73.12
14844,1.35,20.45,4.17,20.41,15.7,37.5,87.23
5205,1.17,11.94,2.5,12.2,9.25,53.28,95.0
6202,1.4,22.99,4.4,23.66,16.2,49.81,78.0
3815,0.99,25.76,2.58,21.66,15.11,45.82,83.12
5113,1.29,24.0,2.35,20.69,13.3,42.86,79.55
25379,5.08,37.25,18.02,37.17,34.25,39.31,63.16
13223,9.85,33.71,11.76,32.69,28.26,41.15,69.23
13924,3.38,15.69,4.35,11.83,11.09,54.03,91.3
2011,5.32,37.21,16.67,34.69,32.12,39.11,73.47
16188,1.19,23.62,4.88,27.71,19.71,37.88,73.81
25483,1.24,25.81,3.48,22.22,15.39,36.49,79.66
12363,3.37,36.36,7.06,32.18,24.16,37.22,68.18
10665,0.82,18.8,1.42,15.38,9.55,44.15,90.28
11481,2.11,27.4,10.0,29.27,24.93,39.24,75.61
5998,2.19,29.63,4.17,28.77,19.93,42.68,77.78
5180,2.84,22.22,6.32,22.68,18.47,44.92,83.33
12726,15.64,38.78,17.6,45.67,43.37,32.64,58.73
10523,5.29,18.18,6.94,24.66,20.78,47.77,81.08
24268,14.48,47.73,18.52,43.64,39.31,30.42,58.18
12465,8.21,36.96,12.96,34.55,29.76,38.28,67.86
16363,9.27,28.24,10.0,31.37,25.87,32.46,69.23
11195,2.95,35.51,10.69,30.08,26.1,44.48,72.73
