ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
19037,18.99,47.76,25.97,48.1,46.01,31.1,56.41
25048,15.78,58.43,28.28,55.45,55.03,25.21,55.32
25490,19.59,46.91,22.68,46.46,43.32,29.72,62.5
7150,3.23,32.91,8.42,30.93,25.46,24.15,76.6
24801,7.65,37.97,11.43,37.38,31.54,33.55,65.45
13026,21.36,50.0,30.0,50.98,49.05,21.36,50.98
13005,1.74,26.32,5.13,25.0,18.6,37.22,87.5
23596,2.93,37.04,8.33,32.79,27.54,46.77,83.05
17290,32.11,57.53,41.03,57.5,55.58,19.11,43.9
3232,36.92,69.14,46.15,64.52,63.1,18.39,36.17
11620,9.32,42.18,15.73,38.89,33.75,30.57,66.67
13168,3.25,38.18,11.02,40.31,32.24,27.25,60.0
6198,10.75,41.46,20.62,40.4,36.98,34.16,60.78
2301,5.97,30.63,8.33,27.87,23.27,39.68,81.67
24210,12.96,41.51,18.64,41.67,38.01,31.79,61.67
2204,25.76,59.15,30.77,57.5,53.42,25.74,45.0
4392,8.38,35.48,10.69,34.59,28.25,32.55,66.18
2083,0.62,15.0,0.0,14.89,7.58,50.97,91.3
6546,19.15,38.71,24.0,41.18,38.22,26.06,62.75
19174,2.53,23.73,7.25,28.57,25.11,39.47,84.62
2636,14.65,35.4,18.31,34.72,31.67,41.57,68.06
18153,2.99,28.81,7.84,29.68,23.82,35.13,72.84
19472,3.02,39.37,13.58,37.8,34.18,39.91,67.5
16370,2.04,29.09,5.44,26.85,22.24,38.79,98.46
15523,0.51,10.0,0.0,8.7,4.76,53.88,114.63
17506,1.69,36.21,9.45,34.11,26.08,29.28,66.15
19753,1.32,28.57,7.14,30.59,23.41,39.15,77.91
26207,1.31,28.87,3.7,27.27,19.24,40.34,82.69
21482,0.99,15.13,5.3,14.38,13.59,50.45,107.25
21514,11.31,43.68,17.78,43.48,38.78,32.92,60.87
15271,9.84,31.58,11.76,34.71,29.77,36.91,70.0
13369,7.96,37.59,15.79,38.54,32.56,34.48,63.37
8368,14.57,30.38,16.47,32.18,29.45,41.35,69.77
22348,2.07,25.4,10.39,25.32,22.36,38.5,77.5
11058,1.83,24.32,7.5,26.83,22.55,40.62,82.05
25563,2.19,24.53,4.58,24.06,17.09,44.35,78.26
24972,19.79,50.63,28.57,51.61,48.71,23.58,48.94
25900,1.04,23.08,4.6,21.59,15.57,39.36,87.06
25309,4.57,41.18,15.38,40.0,35.12,27.03,60.0
16614,4.32,40.0,12.5,39.02,32.19,37.44,65.85
5529,1.61,26.32,4.49,28.57,19.74,45.67,73.91
4136,41.3,49.41,28.57,60.74,61.39,22.08,43.94
23951,34.09,59.85,39.74,59.49,58.92,21.4,43.59
17064,6.6,30.0,11.43,30.99,25.22,39.5,71.62
14790,10.83,46.51,16.67,36.47,31.67,25.0,68.13
14786,2.49,17.5,4.35,19.15,14.9,40.91,84.78
20071,7.81,34.78,13.33,35.53,33.6,32.37,76.06
24422,18.97,52.17,26.23,53.23,48.96,30.33,47.62
312,3.5,33.6,9.38,35.38,28.95,40.56,71.43
22363,13.34,45.61,18.54,44.44,40.6,30.26,57.14
21218,1.01,23.62,2.53,25.0,16.7,47.46,81.01
24350,10.93,35.44,13.33,36.96,32.52,34.69,66.67
16787,1.3,23.68,4.21,22.68,18.11,47.06,100.0
21162,1.29,24.1,2.35,22.99,15.02,43.57,83.33
15737,1.21,25.32,2.15,21.05,13.49,39.71,82.98
19687,1.83,24.69,7.41,24.1,19.77,43.7,78.57
24794,1.08,20.37,3.17,17.19,12.33,37.76,83.08
26176,1.13,30.51,2.13,20.83,12.61,36.78,80.39
24677,1.32,26.83,2.22,28.26,17.45,44.1,82.22
17538,1.61,25.32,4.71,25.29,18.53,46.26,76.74
25850,11.53,28.99,14.29,27.91,26.66,48.48,76.19
12221,11.16,35.29,16.67,32.65,29.18,30.96,69.23
3235,2.72,25.0,5.61,27.52,20.33,40.26,74.55
5844,24.11,42.19,20.22,43.33,43.88,26.39,67.86
15002,16.47,58.7,28.85,58.49,53.57,23.85,44.23
4733,3.43,28.99,8.6,27.37,24.38,41.45,78.72
10777,6.09,29.37,9.94,29.45,25.21,34.98,72.84
11922,3.6,36.14,10.64,33.33,27.96,30.97,70.21
24836,1.57,26.32,4.65,25.0,18.49,49.06,79.07
18782,3.29,30.0,10.53,28.87,24.62,54.9,80.43
7645,3.88,24.24,11.76,22.86,20.95,43.83,77.78
20563,2.02,34.67,9.2,33.71,27.31,41.51,72.73
781,8.39,37.04,15.13,38.02,33.51,32.33,62.3
23720,6.65,33.6,12.82,32.91,28.5,37.61,69.14
16126,13.59,40.0,16.55,38.1,33.65,34.47,63.51
18626,11.01,42.34,15.57,40.24,36.31,29.26,60.71
2496,2.53,31.82,3.77,33.33,21.01,44.44,67.86
15679,2.63,29.17,5.45,26.79,19.65,39.46,77.19
23169,3.47,32.88,9.52,30.23,26.19,54.46,80.49
12930,2.86,19.57,8.08,17.82,17.8,38.78,84.0
17149,1.81,27.91,6.0,31.37,20.86,39.25,72.55
18272,1.51,26.51,4.3,25.26,17.8,38.31,77.08
20698,1.29,25.0,2.41,18.82,14.28,37.05,84.44
5557,3.53,26.55,11.02,27.91,23.63,33.16,73.85
5636,6.7,26.83,8.65,25.67,21.59,40.37,78.95
5468,1.29,26.97,2.22,26.09,16.32,33.6,77.78
2961,1.7,23.38,5.74,22.75,17.56,45.78,96.84
25344,3.16,30.77,6.67,28.26,21.83,37.82,73.91
11560,0.42,5.19,0.0,2.15,2.0,76.25,98.04
11283,11.42,36.11,14.81,33.73,29.73,35.48,67.44
1598,8.18,36.36,12.63,39.18,33.17,33.2,62.5
11733,12.2,31.25,14.29,28.26,26.96,37.76,75.56
12619,13.72,41.86,18.75,40.82,37.42,28.57,61.22
11485,2.29,22.45,3.7,21.82,15.28,42.0,82.14
19096,1.72,30.38,4.94,28.92,22.49,50.25,77.5
4028,16.74,41.98,20.22,39.56,39.06,39.84,66.67
20399,3.69,37.11,13.73,38.46,34.23,33.45,70.0
15682,2.59,22.43,6.9,23.73,19.95,43.75,84.21
26089,9.04,33.87,12.33,36.49,29.39,40.11,67.12
3047,0.66,14.12,1.55,10.69,8.77,58.63,140.38
24311,6.62,33.08,11.46,32.7,29.08,42.38,72.15
21942,10.66,39.08,13.73,38.46,33.18,36.73,65.38
16096,1.93,27.91,10.53,28.87,24.83,41.1,73.47
13932,1.36,24.32,2.38,25.58,16.27,38.3,78.57
24891,1.65,22.54,5.06,22.22,16.83,38.7,78.05
17134,0.39,16.15,0.0,16.67,8.41,50.3,89.89
15355,1.56,21.21,5.19,20.25,16.83,53.25,94.59
23748,1.51,24.32,4.4,23.66,17.33,32.44,80.43
2113,1.15,21.18,2.11,18.56,12.14,37.31,85.42
6803,1.44,17.65,4.65,15.91,13.01,55.46,86.36
7819,2.66,30.0,7.35,31.88,24.25,39.7,70.0
5832,1.08,13.08,3.31,14.63,11.12,53.66,88.71
24853,1.26,24.1,2.25,21.98,13.85,46.25,78.26
8082,8.84,34.48,13.53,37.04,30.32,40.73,65.71
24093,6.95,32.56,10.99,30.11,28.3,37.4,88.1
20960,1.9,19.87,4.55,23.6,17.03,41.31,76.92
14825,1.01,23.53,1.67,22.95,13.58,40.52,79.03
17987,0.64,12.2,0.0,13.33,6.67,38.41,88.89
1577,2.46,20.62,7.14,17.54,15.22,39.62,83.05
16821,8.13,30.48,12.33,31.08,28.63,38.4,83.82
18244,1.41,25.64,6.5,22.4,17.52,45.14,81.25
26311,11.91,27.66,10.53,31.03,28.68,35.9,78.18
7267,4.16,39.56,11.11,38.18,32.78,28.09,66.67
11833,1.98,30.49,5.97,26.6,20.11,47.7,74.76
25908,2.61,23.08,4.35,21.28,15.83,41.83,82.98
16444,2.57,27.07,8.45,27.78,22.51,42.49,75.68
20409,7.82,33.73,10.87,34.04,28.51,39.93,65.96
4593,2.03,28.99,8.33,27.03,20.55,24.46,77.78
4309,1.3,14.49,2.74,13.33,9.82,52.94,86.84
7324,18.99,44.66,22.95,46.77,44.14,25.14,56.45
23788,1.87,25.97,7.32,26.19,21.15,52.54,80.95
13493,2.3,36.21,8.09,30.86,22.67,36.48,71.74
16360,11.26,36.14,15.73,32.97,30.74,42.05,71.11
24946,0.61,20.0,0.0,20.95,10.89,36.77,90.0
26292,3.25,27.5,7.32,26.19,20.76,40.0,76.74
18851,10.41,29.57,12.33,25.68,23.55,36.7,76.0
13784,2.21,16.0,3.81,16.82,12.96,48.3,84.91
25546,1.0,19.42,1.79,17.54,10.99,49.67,82.76
17133,1.29,18.6,3.96,17.48,13.26,53.24,84.62
20872,1.51,18.18,5.06,17.28,14.57,48.7,89.74
15466,1.41,30.51,5.59,28.97,21.68,35.48,77.03
6718,10.68,31.68,18.31,30.56,30.48,36.86,80.88
19156,1.08,22.45,1.89,20.37,12.91,38.3,83.02
5485,1.35,26.42,4.96,26.02,19.42,36.02,78.33
7759,3.33,26.67,7.5,24.39,20.21,36.9,78.05
4302,13.22,40.96,18.69,45.87,40.62,20.12,56.36
7141,0.7,15.79,0.0,14.81,7.48,52.79,87.5
20081,20.7,33.33,23.26,36.64,36.63,34.82,68.75
17662,22.58,58.67,33.33,53.61,52.3,24.78,47.42
12736,1.12,17.28,2.08,16.33,10.86,45.64,87.76
23007,3.01,25.0,5.0,26.83,19.11,42.86,78.57
14999,1.07,20.34,2.99,19.12,13.33,42.75,85.29
11815,2.01,23.66,5.04,19.83,17.9,47.64,113.73
4614,0.72,16.95,0.0,12.82,7.85,50.0,92.11
20392,1.16,17.31,3.54,17.39,13.21,57.46,91.07
23095,1.09,24.24,5.16,20.38,15.92,47.73,82.14
24746,1.09,11.49,2.25,8.79,9.63,56.98,100.0
20587,0.98,18.75,1.8,17.7,10.86,50.62,84.75
14947,14.71,33.33,19.05,32.56,30.15,39.57,68.89
6159,8.8,23.53,10.42,24.49,21.57,42.11,85.11
7969,6.29,38.64,8.4,33.06,25.01,34.91,69.35
8206,31.59,58.97,37.89,49.48,47.79,22.59,51.02
2364,0.44,14.41,0.0,12.95,6.59,42.78,91.18
3463,12.8,49.35,21.69,51.76,43.15,29.87,48.84
2690,0.46,11.86,0.0,15.04,7.85,52.11,96.83
2101,10.16,33.33,15.38,32.5,29.96,31.74,67.5
24136,17.44,42.86,24.72,43.96,40.88,31.5,57.45
291,10.9,33.73,14.12,32.18,30.01,25.7,73.81
7821,8.1,27.42,10.0,25.35,23.13,39.9,75.0
17443,7.53,33.87,7.89,37.66,28.27,40.47,64.94
11457,7.62,33.33,11.83,29.79,26.45,36.07,73.4
10729,2.13,32.0,11.49,35.96,30.95,36.61,69.77
24167,8.31,35.51,12.73,35.71,30.81,32.82,64.29
15062,2.67,20.22,5.88,21.15,17.09,43.68,80.77
25870,2.22,24.14,4.84,23.81,18.66,39.69,91.53
19893,2.94,25.32,4.94,24.1,18.1,43.78,82.93
5025,2.83,19.18,6.52,21.28,17.33,43.87,79.17
13232,3.17,22.54,7.32,21.43,18.25,51.09,83.33
20099,2.37,32.0,6.67,32.89,25.83,37.44,78.87
13163,12.2,34.29,18.18,39.02,35.24,35.08,61.9
24503,3.57,36.78,12.5,38.6,31.17,29.48,64.91
5268,4.68,16.81,6.35,17.19,15.56,43.68,93.44
18159,3.25,27.5,8.89,26.09,22.62,48.48,80.0
23029,29.42,53.66,33.33,54.35,51.71,21.78,46.81
13053,2.55,32.06,9.76,32.53,27.66,35.59,73.75
16139,3.41,24.66,9.2,26.97,22.77,37.2,75.56
5320,1.38,24.53,5.04,24.79,18.33,37.58,80.33
13463,11.49,34.0,17.82,33.01,30.58,35.0,67.92
14788,5.74,37.5,13.84,33.54,26.04,32.42,71.88
5201,3.37,32.61,8.79,32.26,26.58,32.47,73.33
1508,5.98,30.16,9.94,26.99,21.55,35.1,74.71
18138,2.22,21.18,3.81,14.95,9.14,51.99,89.09
20539,2.56,26.42,7.3,25.9,19.29,38.89,81.16
17817,1.64,30.59,4.55,31.11,18.33,35.8,73.91
13701,9.33,41.74,13.14,37.41,33.13,39.8,68.66
12570,0.72,18.82,1.54,13.64,10.35,65.02,127.78
25429,8.56,28.89,14.58,26.53,25.23,37.37,77.55
6309,3.5,31.75,8.0,28.57,22.38,40.0,75.0
2365,1.13,21.43,2.06,18.18,11.89,33.46,83.67
25994,4.03,30.77,11.21,33.03,28.34,36.15,70.37
26027,5.07,26.56,7.95,24.84,21.11,34.29,77.22
18213,1.41,28.57,2.35,29.89,17.97,40.09,72.73
17058,9.85,31.37,13.21,31.48,28.28,34.94,70.37
8121,10.37,32.86,13.5,32.73,29.07,42.29,72.84
14055,1.89,25.88,7.62,29.91,23.42,35.54,72.22
7874,3.18,24.69,9.41,22.99,21.49,44.39,90.24
7647,9.9,40.86,14.89,39.58,35.79,36.43,69.57
22126,4.06,32.35,10.96,32.0,27.55,36.15,70.27
16209,3.04,29.73,10.99,27.96,28.36,36.82,105.13
12824,2.96,30.93,8.62,30.51,23.65,34.35,74.14
14762,10.19,44.23,19.3,43.1,39.32,25.61,58.62
23793,1.66,21.05,3.39,17.88,13.39,50.0,83.7
26321,16.46,42.72,18.69,45.87,40.62,30.09,56.36
11532,2.84,35.29,5.45,32.14,23.8,33.44,69.64
21158,1.11,18.95,2.02,19.8,12.29,49.11,82.69
21834,7.46,33.03,12.6,32.56,27.91,41.52,71.88
17983,2.84,20.45,6.38,22.92,18.82,51.06,80.85
24074,10.47,31.43,16.84,35.05,33.5,28.08,68.75
21197,2.11,22.45,5.84,18.71,15.0,36.93,86.3
15576,7.93,34.65,10.37,32.12,26.26,32.6,70.42
18688,16.96,43.3,24.79,50.41,47.86,28.43,52.46
6616,3.45,33.73,7.32,33.33,25.74,30.74,70.73
13978,6.41,26.09,6.74,30.0,26.02,34.93,70.33
25430,1.97,26.67,8.0,25.97,21.75,38.14,78.95
19676,1.05,16.16,3.33,13.11,10.49,43.43,90.0
21849,1.14,17.78,2.17,17.02,11.13,42.41,83.33
6716,1.08,15.38,1.68,14.88,11.16,48.31,87.1
4799,4.24,36.92,14.63,35.71,34.31,37.5,72.5
23675,1.07,18.52,3.05,18.05,12.75,39.73,82.09
1471,3.9,35.82,10.0,34.15,27.92,44.02,68.29
6811,2.8,29.06,6.45,28.03,21.45,39.4,75.95
17039,7.22,15.58,1.98,19.42,18.62,47.3,97.87
25172,3.98,32.1,11.88,31.07,26.26,39.67,70.37
5853,16.98,53.49,23.53,51.92,49.77,31.14,57.14
8126,2.29,24.72,3.7,21.82,15.28,44.05,82.14
7360,13.91,40.37,19.2,40.94,37.67,24.39,60.0
4124,2.68,24.49,8.7,23.93,18.68,43.9,77.42
6661,6.4,19.72,7.14,23.26,20.01,55.71,85.37
15003,2.72,28.57,5.61,29.36,21.97,43.45,75.47
16803,1.18,20.51,2.11,20.62,13.0,40.62,81.63
14117,2.9,28.57,6.38,25.0,20.06,40.56,78.72
25513,0.53,11.76,0.0,12.37,6.8,52.55,111.63
18861,1.29,22.22,2.38,20.93,13.84,43.3,85.71
13901,2.27,32.0,7.53,29.79,23.5,30.0,71.28
16788,3.47,30.77,10.64,33.33,28.88,44.24,73.91
15673,1.26,13.7,2.7,13.16,10.0,53.57,91.89
17077,1.2,24.35,4.32,22.7,16.7,41.55,80.0
23317,1.36,19.72,2.41,23.53,15.1,40.81,83.33
6288,9.58,35.2,14.39,36.88,32.04,28.65,65.28
11329,1.73,31.88,5.06,27.16,19.92,39.11,75.0
14920,12.8,37.33,21.95,38.1,36.5,26.34,64.29
20119,1.4,28.57,5.22,23.93,16.51,45.1,81.03
17312,1.26,23.08,2.35,20.69,13.06,33.33,80.0
6064,9.41,34.88,16.09,35.96,34.3,32.94,73.81
16807,10.89,29.17,11.11,29.09,25.54,40.56,76.36
20337,3.19,31.19,12.7,32.81,29.29,32.33,71.43
15931,1.3,28.85,3.42,30.25,19.24,28.44,70.49
20711,1.41,26.97,4.12,26.26,19.08,40.86,82.98
580,6.94,21.36,5.97,23.53,19.48,42.37,79.71
12195,8.29,36.92,10.81,34.21,27.38,36.6,67.5
1770,0.5,13.86,0.0,14.88,7.69,50.17,94.83
21547,2.24,23.53,4.92,17.74,15.08,38.48,84.13
12246,4.67,35.71,13.19,36.56,31.34,36.65,63.83
21736,10.75,38.78,12.84,37.84,31.17,32.4,65.45
17306,18.65,51.85,25.81,50.79,47.02,23.35,50.0
12783,4.76,38.36,10.39,35.44,28.69,30.64,65.0
21867,1.22,19.05,3.88,17.14,12.63,35.96,83.64
23012,8.86,22.02,12.17,20.51,19.91,53.95,81.03
3421,1.21,17.72,2.38,16.28,11.36,43.16,88.1
5873,21.7,49.18,23.53,47.74,45.21,27.18,56.58
24065,18.17,52.38,29.55,55.56,52.48,19.92,46.67
2921,6.01,27.5,6.19,24.24,18.98,40.7,76.0
13710,1.34,23.14,6.15,22.73,18.47,47.3,80.0
15767,5.83,36.36,9.46,32.0,26.31,34.44,70.67
15941,1.27,16.84,3.88,17.14,13.21,58.48,86.54
3854,4.75,27.78,13.33,25.97,24.1,40.25,79.49
19068,2.85,30.77,8.54,28.92,22.18,40.88,73.26
17994,2.98,30.43,6.67,34.43,27.17,38.51,68.33
5449,1.41,13.16,2.4,11.83,8.93,48.31,91.57
15574,0.6,12.05,0.0,11.24,5.77,52.56,97.67
15923,22.65,34.78,16.16,43.56,45.78,37.99,71.74
13976,6.28,28.39,7.06,24.42,18.58,47.95,80.23
10631,8.0,27.16,12.2,26.19,24.07,42.37,76.19
16667,4.21,28.21,13.21,31.48,27.22,34.72,70.37
2775,12.93,42.86,18.54,37.91,33.7,27.27,64.2
12845,10.82,44.21,21.82,48.21,40.49,25.74,52.63
22278,3.19,27.27,9.26,30.91,25.47,47.59,74.55
11850,11.84,32.05,15.82,33.52,31.85,43.49,72.73
13467,1.01,16.33,1.85,16.36,10.77,54.58,90.74
20566,4.43,31.58,12.7,32.81,31.32,43.87,85.0
2252,5.18,37.5,14.29,38.0,33.21,28.72,64.0
4940,1.34,38.46,6.21,31.9,24.05,35.08,68.29
2857,0.55,15.05,0.0,14.41,7.26,37.34,89.09
1199,9.68,40.51,18.95,37.11,35.68,33.48,70.21
4582,1.72,22.97,3.49,20.69,15.12,47.62,88.1
6990,10.9,40.0,20.95,39.25,37.99,30.0,65.38
24277,1.46,29.13,5.5,30.63,21.02,43.63,71.19
15914,3.64,32.94,10.99,32.26,27.72,43.03,69.57
25842,4.81,35.79,16.0,37.25,34.98,43.21,70.59
2491,23.15,53.91,32.81,52.31,50.87,23.1,49.25
23823,4.39,42.48,14.29,38.46,33.38,35.64,65.43
11701,1.86,30.0,7.06,29.89,23.3,33.77,72.09
4375,8.73,35.56,14.0,35.29,31.76,29.67,70.0
6345,1.78,24.39,6.82,26.67,21.04,43.95,73.33
6932,1.45,30.0,5.5,27.03,19.41,39.09,75.86
16480,16.16,43.61,18.42,42.86,38.77,32.14,58.44
20897,1.08,10.13,2.41,9.41,7.36,50.37,90.7
13550,3.33,29.89,10.0,31.37,26.69,37.88,74.0
16383,2.18,22.38,6.13,24.24,19.04,37.83,77.11
13050,2.92,31.88,9.09,31.46,25.5,34.19,70.0
26007,1.94,32.1,7.14,32.56,22.31,32.71,67.44
16469,3.13,31.25,9.09,28.57,25.02,31.63,76.79
3830,11.11,37.04,18.18,37.78,34.98,31.75,66.67
16336,0.73,18.42,0.0,17.07,8.54,45.53,82.93
17451,6.3,21.69,8.6,23.16,19.36,45.11,80.0
4303,1.97,27.03,8.0,28.57,23.82,36.68,78.38
19580,0.53,13.95,0.0,12.73,6.27,51.47,87.5
15425,0.42,11.54,0.0,9.6,5.16,47.59,108.77
16234,28.07,61.33,35.16,55.91,53.86,17.78,44.68
16496,2.9,23.81,6.45,23.16,15.15,44.81,77.55
16050,1.03,26.87,5.22,18.8,19.61,71.43,157.14
20204,7.26,28.83,8.06,25.4,22.11,35.38,85.0
22083,2.73,27.85,4.3,27.37,19.24,40.93,78.72
5818,0.6,21.05,0.0,18.69,9.28,40.66,81.48
15874,8.3,26.26,9.01,26.55,22.46,43.92,73.68
19335,4.37,42.2,16.53,42.28,36.64,33.53,60.32
24186,3.26,26.83,9.09,24.44,21.68,38.19,79.55
12786,1.17,22.22,2.2,17.2,11.34,44.44,85.11
16384,10.07,29.36,12.7,32.81,30.91,38.3,75.41
7441,1.24,24.1,2.17,21.28,10.64,46.03,80.85
20737,4.19,37.29,14.38,40.0,35.17,35.09,64.47
24935,0.94,24.79,1.52,23.88,13.71,38.66,76.81
12487,7.28,34.38,13.25,36.9,32.26,31.51,66.27
7378,1.23,28.99,9.68,28.72,26.5,32.57,89.41
3563,1.07,25.58,1.98,21.36,12.65,50.85,80.0
12715,2.89,26.56,7.89,24.68,19.74,34.66,76.62
20372,10.6,30.23,13.19,32.26,29.02,38.7,71.74
17680,11.7,40.0,15.58,45.57,32.54,30.84,58.14
26189,11.05,44.72,21.51,41.49,38.25,31.53,61.7
10591,1.11,15.58,2.15,14.74,10.01,54.48,87.5
16565,3.01,27.91,6.38,29.17,22.47,28.57,74.47
24248,1.3,20.69,4.17,20.41,16.24,46.48,95.56
8162,1.37,16.67,2.67,18.18,12.59,49.79,84.21
11695,1.15,19.8,3.15,20.16,14.78,30.0,83.08
1563,1.7,17.69,3.53,17.44,12.86,46.85,83.91
21751,7.05,29.13,12.7,25.0,23.41,41.6,89.83
24846,1.25,19.28,3.74,18.35,13.55,43.55,85.45
12408,11.31,38.46,19.35,41.27,37.57,40.17,60.94
24968,4.18,35.44,9.09,33.33,25.25,38.84,70.45
