ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
25048,19.57,60.67,32.32,57.43,58.06,23.5,53.19
25490,5.32,39.51,14.43,40.4,36.94,31.33,68.75
7150,3.15,35.0,8.25,32.32,26.58,24.15,78.72
24801,7.65,37.97,11.43,37.38,31.54,33.55,65.45
13026,25.88,51.61,35.64,52.43,51.5,20.0,50.98
13005,3.85,28.95,10.26,30.0,25.56,34.53,80.0
23596,3.29,38.89,11.67,36.07,33.22,45.54,79.66
17290,35.25,63.01,43.59,62.5,60.27,17.33,41.46
3232,37.21,69.88,45.65,65.96,64.85,16.48,34.04
11620,6.73,42.47,14.53,38.67,33.06,30.97,66.67
13168,3.25,38.18,11.02,40.31,32.24,25.84,60.0
6198,14.99,42.86,24.74,42.42,39.79,33.33,60.78
2301,6.07,30.09,8.4,28.1,23.31,43.17,81.67
24210,13.09,43.4,18.64,43.33,39.17,30.71,60.0
2204,25.76,59.15,30.77,57.5,53.42,22.36,45.0
4392,8.38,35.48,10.69,34.59,28.25,32.28,66.18
2083,0.59,12.5,0.0,12.63,6.48,49.42,95.65
6546,19.37,40.86,24.0,43.14,39.64,24.65,60.78
19174,2.56,25.42,7.25,30.0,26.02,39.76,83.08
2636,14.59,36.84,18.18,35.86,32.6,43.02,68.06
18153,2.99,28.57,7.79,29.49,23.79,34.19,72.84
19472,3.71,40.94,14.91,39.26,35.68,39.68,65.0
16370,2.06,29.36,5.48,27.03,22.28,39.37,96.92
15523,0.9,10.0,2.22,8.7,7.51,55.17,114.63
17506,1.1,25.64,4.29,22.54,16.07,36.14,93.85
19753,1.32,28.77,7.14,30.59,23.41,38.94,77.91
26207,1.31,28.87,3.7,27.27,19.24,37.97,82.69
21482,0.99,15.13,5.3,14.38,13.59,50.68,107.25
21514,10.65,41.38,15.56,39.13,34.67,34.98,65.22
15271,9.84,31.58,11.76,34.71,29.77,37.22,70.0
13369,7.96,37.59,15.79,38.54,32.56,34.05,63.37
8368,14.57,30.38,16.47,32.18,29.45,41.35,69.77
22348,1.75,24.62,9.41,22.99,21.92,45.07,95.0
11058,1.83,24.32,7.5,26.83,22.55,40.62,82.05
25563,2.19,24.53,4.58,24.06,17.09,42.47,78.26
24972,10.54,37.5,15.84,33.01,30.68,25.61,85.11
25900,1.03,21.79,4.6,20.45,14.94,39.36,88.24
25309,4.57,41.18,15.38,40.0,35.12,27.93,60.0
16614,4.22,39.44,12.35,38.55,32.11,36.07,65.85
5529,1.61,25.64,4.44,28.26,19.7,45.67,73.91
4136,39.29,47.62,25.56,57.78,58.33,25.32,46.97
23951,33.91,58.82,39.74,58.23,57.8,21.17,44.87
17064,8.78,31.67,12.86,32.39,26.99,38.75,70.27
14790,10.83,46.51,16.67,36.47,31.67,25.0,68.13
14786,2.49,17.5,4.35,19.15,14.9,41.29,84.78
20071,6.35,31.3,12.0,31.58,29.26,33.09,80.28
24422,16.85,50.0,24.59,51.61,47.14,31.33,49.21
312,3.5,33.6,9.38,35.38,28.95,41.69,71.43
22363,13.34,46.02,18.54,44.44,40.6,32.31,57.14
21218,0.96,20.47,2.52,22.36,14.73,48.09,84.81
24350,11.01,33.33,13.48,35.16,31.15,33.88,68.89
16787,1.3,23.68,4.21,22.68,18.11,45.88,100.0
21162,1.29,24.1,2.35,22.99,15.02,43.57,83.33
15737,0.54,21.95,0.0,16.98,9.34,43.32,106.38
19687,1.87,26.83,7.32,26.19,21.15,41.6,76.19
24794,1.1,22.22,3.17,18.75,13.16,37.24,81.54
26176,1.1,27.12,2.13,18.75,11.59,37.93,82.35
24677,1.32,26.83,2.22,28.26,17.45,45.49,82.22
17538,1.57,23.08,4.71,22.99,17.26,46.7,79.07
25850,11.27,28.57,14.12,27.59,26.6,52.02,78.57
12221,11.13,35.71,16.84,32.99,29.24,31.67,69.23
3235,2.68,22.92,5.61,25.69,19.32,40.26,74.55
5844,23.86,40.62,19.1,43.33,43.52,25.72,67.86
15002,12.9,54.35,26.92,56.6,52.24,24.23,46.15
4733,3.43,28.99,8.6,27.37,24.38,41.45,78.72
10777,6.21,32.17,9.94,30.67,26.74,35.65,72.84
11922,1.75,36.14,6.38,31.25,24.81,33.21,72.34
24836,1.57,26.32,4.65,25.0,18.49,46.07,79.07
18782,3.35,29.63,10.64,29.17,26.16,53.73,78.26
7645,4.0,27.27,11.76,25.71,22.98,42.98,75.0
20563,2.02,34.67,9.2,33.71,27.31,41.98,72.73
781,8.71,38.53,16.67,39.34,35.44,31.42,60.66
23720,8.56,40.0,15.38,40.51,36.39,33.63,61.73
16126,15.08,41.27,17.69,38.93,35.19,34.47,63.51
18626,10.93,40.88,15.57,39.05,35.49,29.89,61.9
2496,2.49,29.55,3.77,31.48,20.07,45.14,69.64
15679,2.87,29.47,7.27,28.57,22.23,38.44,75.44
23169,3.55,33.8,9.64,30.59,26.25,53.12,78.05
12930,2.84,17.98,8.25,18.18,16.49,40.68,84.0
17149,1.81,27.91,6.0,31.37,20.86,39.62,72.55
18272,1.51,26.83,4.35,25.53,17.84,37.93,77.08
20698,0.66,17.14,0.0,14.12,7.87,37.85,88.89
5557,11.21,28.32,14.29,29.69,25.63,32.38,72.31
5636,6.63,25.61,8.6,24.47,20.9,42.04,80.0
5468,1.35,27.59,2.27,26.67,16.4,32.79,73.33
2961,1.7,23.38,5.74,22.75,17.56,45.78,96.84
25344,1.38,33.33,2.25,30.77,18.29,37.82,73.91
11560,0.42,5.19,0.0,2.15,2.0,76.25,98.04
11283,18.48,38.89,22.22,38.55,35.9,32.26,62.79
1598,9.53,38.96,14.74,41.24,35.87,32.81,60.42
11733,11.85,28.93,13.26,26.23,24.92,37.14,78.89
12619,9.15,37.21,14.58,34.69,31.16,29.64,67.35
11485,2.53,23.76,5.5,21.62,16.94,42.33,82.14
19096,1.69,27.85,4.94,26.51,21.16,51.26,80.0
4028,16.74,41.46,20.22,39.56,39.06,41.43,66.67
20399,3.69,37.11,13.73,38.46,34.23,33.45,70.0
15682,2.5,22.22,6.78,23.33,19.88,45.31,85.96
26089,9.04,33.87,12.33,36.49,29.39,40.11,67.12
3047,0.66,14.12,1.55,10.69,8.77,58.63,140.38
24311,6.62,33.08,11.46,32.7,29.08,42.15,72.15
21942,10.66,38.64,13.73,38.46,33.18,36.73,65.38
16096,2.05,30.23,12.63,30.93,27.36,40.41,71.43
13932,1.36,24.32,2.38,25.58,16.27,38.3,78.57
24891,1.65,22.86,5.06,22.22,16.83,39.13,78.05
17134,0.39,16.25,0.0,17.68,8.96,49.5,88.76
15355,1.52,20.9,5.13,20.0,16.79,52.85,94.59
23748,1.54,27.03,4.4,25.81,18.5,32.06,78.26
2113,1.15,21.18,2.11,18.56,12.14,37.31,85.42
6803,1.44,17.91,4.65,15.91,13.01,55.9,86.36
7819,2.66,29.75,7.3,31.65,24.21,40.69,70.0
5832,1.08,13.08,3.31,14.63,11.12,53.12,88.71
24853,1.26,24.69,2.3,22.47,13.91,47.83,78.26
8082,8.84,34.48,13.53,37.04,30.32,40.73,65.71
24093,9.3,37.21,15.38,34.41,33.98,36.18,83.33
20960,1.88,19.61,4.44,21.98,16.35,41.12,82.42
14825,1.01,23.08,1.63,24.0,14.34,40.23,79.03
17987,1.26,17.07,2.27,20.0,12.98,36.96,82.22
1577,2.45,21.05,7.27,17.86,15.27,40.57,83.05
16821,8.13,30.77,12.33,31.08,28.63,37.66,83.82
18244,1.26,22.22,4.88,20.8,14.23,45.95,82.81
26311,12.48,29.79,12.28,32.76,29.87,36.22,76.36
7267,4.16,39.56,11.11,38.18,32.78,28.09,66.67
11833,1.98,30.49,6.0,26.73,20.12,47.88,73.79
25908,6.88,25.64,8.7,25.53,21.75,41.06,78.72
16444,2.57,26.87,8.33,27.4,22.45,43.19,77.03
20409,7.19,33.33,10.42,32.65,28.27,42.71,74.47
4593,2.18,28.99,11.11,27.03,22.89,23.61,77.78
4309,1.61,17.39,5.48,16.0,13.49,49.8,84.21
7324,18.82,42.72,22.95,45.16,42.9,25.14,58.06
23788,1.83,25.64,7.23,25.88,21.1,52.54,80.95
13493,2.3,36.21,8.09,30.86,22.67,38.36,71.74
16360,11.26,36.14,15.73,32.97,30.74,42.05,71.11
24946,0.62,22.22,0.0,22.86,11.88,37.11,88.0
26292,3.64,32.1,9.52,30.23,25.22,36.52,72.09
18851,11.18,29.57,13.7,25.68,24.05,37.19,76.0
13784,2.46,18.18,5.66,18.52,13.98,47.28,84.91
25546,1.02,21.36,1.75,18.97,11.84,49.01,82.76
17133,1.29,18.82,4.0,17.65,13.29,53.24,84.62
20872,1.51,18.18,5.06,17.28,14.57,48.26,89.74
15466,1.51,33.33,6.94,31.51,24.45,34.95,74.32
6718,10.68,31.68,18.31,30.56,30.48,36.86,80.88
19156,1.41,28.57,3.77,29.63,20.0,33.33,73.58
5485,1.35,26.42,4.96,26.02,19.42,36.02,78.33
7759,3.41,29.33,7.5,26.83,21.67,36.9,75.61
4302,13.22,41.46,18.69,45.87,40.62,19.53,56.36
7141,0.7,15.79,0.0,14.81,7.48,51.5,87.5
20081,20.7,33.64,23.26,36.64,36.63,35.78,68.75
17662,22.58,58.67,33.33,53.61,52.3,24.57,47.42
12736,1.12,17.5,2.08,16.33,10.86,45.99,87.76
23007,3.47,30.99,7.59,32.1,24.08,42.02,71.43
14999,1.35,25.21,6.06,23.88,17.27,41.73,79.41
11815,2.05,25.81,5.04,21.49,18.98,46.91,111.76
4614,0.72,16.95,0.0,12.82,7.85,50.94,92.11
20392,1.16,17.31,3.54,17.39,13.21,57.46,91.07
23095,1.09,24.24,5.13,20.25,15.9,47.02,82.14
24746,1.38,13.95,4.55,13.33,12.95,59.25,95.45
20587,0.98,18.75,1.8,17.7,10.86,51.55,84.75
14947,17.91,39.51,20.69,38.2,35.89,36.52,64.44
6159,9.21,25.58,12.37,26.26,24.18,43.23,85.11
7969,1.45,36.78,5.08,30.0,22.5,34.32,70.97
8206,31.59,58.97,37.89,49.48,47.79,23.01,51.02
2364,0.44,14.41,0.0,12.86,6.58,43.8,92.65
3463,13.28,51.28,23.81,53.49,46.07,27.71,46.51
2690,0.87,13.68,1.55,16.79,10.82,51.58,92.06
2101,3.76,28.21,10.26,27.5,23.96,32.61,72.5
24136,14.71,42.35,22.22,43.48,40.06,29.53,57.45
291,10.9,33.73,14.12,32.18,30.01,25.7,73.81
7821,7.99,26.02,10.07,24.11,22.24,40.15,76.39
17443,8.69,35.2,10.53,37.66,30.51,40.99,64.94
11457,6.74,33.56,9.73,29.95,25.16,34.02,73.4
10729,2.13,32.0,11.49,35.96,30.95,35.71,69.77
24167,8.51,39.62,12.84,39.64,33.12,30.65,60.71
15062,2.73,22.47,5.83,24.76,19.27,40.43,76.92
25870,2.54,30.77,6.45,30.16,23.96,36.62,86.44
19893,2.94,25.32,4.94,24.1,18.1,43.78,82.93
5025,2.83,19.18,6.52,21.28,17.33,43.87,79.17
13232,8.85,28.17,12.2,26.19,24.07,48.03,78.57
20099,2.37,32.0,6.67,32.89,25.83,35.43,78.87
13163,13.1,35.85,19.67,40.32,37.01,34.1,60.32
24503,3.57,36.36,12.5,38.6,31.17,29.48,64.91
5268,4.82,16.95,6.45,17.46,15.61,43.41,90.16
18159,3.18,25.0,8.89,23.91,21.2,53.25,82.22
23029,29.41,53.66,33.71,54.95,51.82,24.44,46.81
13053,3.35,35.38,12.35,35.37,31.0,34.28,68.75
16139,3.41,25.0,9.3,27.27,22.82,32.4,73.33
5320,1.4,26.67,5.04,24.79,19.23,37.27,80.33
13463,8.73,34.0,15.69,32.69,29.81,34.67,67.92
14788,5.74,37.5,13.84,33.54,26.04,32.42,71.88
5201,3.2,32.97,6.67,32.61,24.69,31.6,73.33
1508,6.06,31.25,9.88,28.05,22.24,36.03,73.56
18138,2.28,23.53,3.77,16.67,10.04,50.54,87.27
20539,2.56,26.42,7.3,25.9,19.29,38.6,81.16
17817,3.22,30.59,6.82,31.11,18.33,38.27,73.91
13701,10.81,40.0,13.14,35.97,32.18,40.05,70.15
12570,0.38,16.28,0.0,11.94,7.07,65.35,133.33
25429,8.72,30.77,14.58,26.53,26.79,37.04,77.55
6309,3.01,25.4,5.19,22.78,17.25,41.72,80.0
2365,1.16,23.81,2.06,20.2,12.94,33.08,81.63
25994,4.03,30.77,11.21,33.03,28.34,36.82,70.37
26027,5.01,25.0,7.95,24.84,20.33,35.34,78.48
18213,1.46,34.21,2.41,35.29,20.37,37.89,65.91
17058,13.13,32.69,16.82,33.03,31.19,32.37,68.52
8121,6.0,28.78,9.82,29.09,22.88,43.83,76.54
14055,1.89,25.88,7.62,29.91,23.42,35.89,72.22
7874,11.45,25.0,16.47,27.59,27.87,41.26,85.37
7647,9.9,40.86,14.89,39.58,35.79,36.06,69.57
22126,4.26,35.82,11.27,35.62,29.39,33.33,67.57
16209,3.04,29.73,10.99,27.96,28.36,35.91,105.13
12824,3.0,32.99,8.62,32.2,24.61,34.04,72.41
14762,8.84,40.38,15.93,40.0,34.21,25.26,60.34
23793,0.84,20.92,2.26,17.88,12.2,50.41,83.7
26321,16.46,42.72,18.69,45.87,40.62,30.4,56.36
11532,3.34,39.22,9.09,37.5,30.22,31.87,64.29
21158,1.11,18.95,2.02,19.8,12.29,49.11,82.69
21834,10.87,31.48,12.6,32.56,28.88,41.52,71.88
17983,3.43,25.0,8.51,29.17,25.72,47.52,74.47
24074,10.47,31.88,16.84,35.05,33.5,30.0,68.75
21197,2.18,24.24,5.88,21.74,16.68,35.31,83.56
15576,8.02,35.38,10.14,32.86,27.02,33.82,71.83
18688,16.56,41.24,23.14,48.78,46.03,28.43,54.1
6616,3.47,31.71,7.41,31.33,24.43,31.97,70.73
13978,8.33,27.74,7.87,31.11,27.39,34.55,69.23
25430,1.97,26.67,8.0,25.97,21.75,37.67,78.95
19676,0.99,13.86,3.31,11.38,9.49,44.57,93.33
21849,1.14,17.78,2.17,17.02,11.13,42.41,83.33
6716,1.08,15.38,1.68,14.88,11.16,48.03,87.1
4799,4.34,37.5,14.81,36.14,34.4,37.5,70.0
23675,1.09,20.18,3.03,19.4,13.53,38.38,80.6
1471,3.9,35.82,10.0,34.15,27.92,42.31,68.29
6811,2.8,29.31,6.45,28.03,21.45,39.63,75.95
17039,7.09,15.38,1.96,19.23,18.58,52.28,100.0
25172,4.19,35.0,14.0,33.33,28.6,40.66,68.52
5853,17.47,52.38,24.0,50.98,48.52,25.64,55.1
8126,2.37,29.21,3.67,25.23,17.16,41.67,78.57
7360,14.04,42.2,19.2,42.52,38.82,24.09,58.46
4124,2.68,24.24,8.62,23.73,18.65,42.73,77.42
6661,2.73,17.14,4.82,21.18,16.67,55.24,87.8
15003,2.72,28.57,5.61,29.36,21.97,43.82,75.47
16803,1.15,18.18,2.11,18.56,11.94,41.8,81.63
14117,2.9,28.57,6.38,25.0,20.06,40.56,78.72
25513,0.53,11.76,0.0,12.37,6.8,52.55,111.63
18861,1.29,22.22,2.38,20.93,13.84,43.3,85.71
13901,1.21,30.67,6.45,27.66,21.36,30.74,73.4
16788,3.47,30.77,10.64,33.33,28.88,43.87,73.91
15673,1.26,13.7,2.7,13.16,10.0,53.57,91.89
17077,1.2,22.81,4.35,21.43,15.94,43.16,81.43
23317,1.36,20.0,2.41,23.53,15.1,41.54,83.33
6288,9.24,33.87,12.95,35.46,30.3,28.39,66.67
11329,7.93,34.78,10.13,29.63,25.49,35.08,72.5
14920,3.4,26.67,7.32,28.57,22.54,31.25,73.81
20119,1.4,28.57,5.22,23.93,16.51,44.81,81.03
17312,1.22,20.25,2.33,18.18,11.88,33.77,82.22
6064,3.64,32.56,11.49,33.71,30.07,34.13,76.19
16807,10.9,29.79,11.32,29.63,25.63,39.16,74.55
20337,3.1,29.09,12.6,31.01,28.18,33.15,74.6
15931,1.46,30.48,5.17,32.2,21.99,27.19,68.85
20711,3.37,32.18,8.6,31.58,25.57,37.63,70.21
580,6.94,21.36,5.97,23.53,19.48,42.11,79.71
12195,8.29,36.92,10.81,34.21,27.38,37.02,67.5
1770,0.53,16.16,0.0,16.81,8.58,48.81,89.66
21547,2.29,25.49,4.92,19.35,15.99,37.27,82.54
12246,4.67,35.29,13.04,36.17,31.27,37.1,63.83
21736,10.75,38.78,12.84,37.84,31.17,31.6,65.45
17306,13.24,47.71,20.8,47.24,42.68,23.95,53.12
12783,9.72,36.11,13.16,33.33,28.86,33.62,67.5
21867,1.18,16.87,3.88,15.24,11.58,37.85,85.45
23012,8.86,22.02,12.17,20.51,19.91,54.24,81.03
3421,1.21,17.72,2.38,16.28,11.36,44.02,88.1
5873,21.7,49.18,23.53,47.74,45.21,27.18,56.58
24065,16.85,50.0,27.27,53.33,50.0,22.41,48.89
2921,6.01,27.5,6.19,24.24,18.98,38.6,76.0
13710,1.37,23.14,6.15,24.24,19.36,46.22,78.46
15767,5.83,36.67,9.59,32.43,26.38,34.22,68.0
15941,1.27,16.84,3.88,17.14,13.21,59.52,86.54
3854,4.75,27.78,13.51,26.32,24.16,39.0,76.92
19068,2.87,31.72,8.54,30.12,22.85,41.32,72.09
17994,3.48,31.58,8.26,34.15,27.12,38.51,71.67
5449,1.41,13.16,2.4,11.83,8.93,48.31,91.57
15574,0.6,12.05,0.0,11.24,5.77,52.14,97.67
15923,22.65,34.78,16.16,43.56,45.78,37.99,71.74
13976,6.52,29.3,8.19,25.43,20.31,46.65,79.07
10631,11.71,32.91,14.81,33.73,30.3,33.9,69.05
16667,3.91,25.0,11.21,29.36,24.77,35.76,74.07
2775,8.76,38.1,15.89,32.68,29.02,29.04,69.14
12845,10.81,44.68,22.02,48.65,40.56,26.4,52.63
22278,2.51,18.82,5.94,21.36,16.36,48.62,80.0
11850,12.13,33.33,16.95,34.64,33.12,43.91,71.59
13467,1.1,20.62,1.89,20.37,12.72,53.56,83.33
20566,4.75,34.04,14.52,34.92,33.36,41.72,80.0
2252,4.45,35.42,12.24,36.0,30.67,29.41,66.0
4940,1.34,38.46,6.21,31.9,24.05,34.37,68.29
2857,0.55,15.05,0.0,14.41,7.26,37.66,89.09
1199,9.89,40.51,19.15,37.5,35.75,33.91,68.09
4582,1.72,22.97,3.49,20.69,15.12,47.62,88.1
6990,11.15,42.11,20.95,42.99,40.85,29.64,61.54
24277,1.39,32.99,5.94,31.07,20.36,45.54,72.88
15914,3.78,35.71,11.11,34.78,29.13,43.82,67.39
25842,4.59,33.68,14.0,35.29,32.56,44.86,72.55
2491,23.15,53.91,32.81,52.31,50.87,23.1,49.25
23823,4.42,44.25,14.29,39.74,34.18,34.84,64.2
11701,1.9,30.38,7.14,30.23,23.35,35.93,72.09
4375,8.91,35.56,14.14,35.64,31.83,27.84,70.0
6345,1.78,24.39,6.82,26.67,21.04,44.84,73.33
6932,1.45,29.7,5.41,26.55,17.54,39.74,79.31
16480,15.75,43.61,18.18,42.31,38.67,32.86,61.04
20897,1.14,12.66,2.41,11.76,8.67,48.89,88.37
13550,3.33,29.89,10.0,31.37,26.69,38.26,74.0
16383,2.21,23.78,6.13,25.45,19.73,38.05,75.9
13050,2.9,30.88,9.2,30.68,24.88,34.39,71.11
26007,1.94,32.1,7.14,32.56,22.31,32.71,67.44
16469,3.09,29.17,9.09,26.79,23.93,31.31,78.57
3830,11.77,40.0,20.69,42.7,39.23,31.35,62.22
16336,0.73,18.92,0.0,17.5,8.58,45.53,82.93
17451,6.3,21.69,8.6,23.16,19.36,45.11,80.0
4303,1.97,27.03,8.0,28.57,23.82,36.68,78.38
19580,0.53,14.29,0.0,12.84,6.28,50.81,87.5
15425,0.42,11.54,0.0,9.68,5.17,47.31,107.02
16234,25.48,58.67,32.97,53.76,51.6,18.52,46.81
16496,1.21,21.43,2.15,21.05,14.1,47.04,79.59
16050,1.03,26.87,5.22,18.8,19.61,71.92,157.14
20204,7.26,28.57,8.06,25.4,22.11,35.93,85.0
22083,1.2,20.25,2.17,19.15,12.42,48.26,89.36
5818,0.87,23.16,1.67,18.03,12.4,42.95,105.56
15874,8.3,26.26,9.01,26.55,22.46,43.92,73.68
19335,3.4,38.53,13.22,39.02,32.61,34.13,63.49
24186,3.18,26.51,8.99,24.18,21.63,38.98,81.82
12786,1.17,21.92,2.2,17.2,11.34,43.59,85.11
16384,9.95,27.52,12.7,31.25,29.77,39.36,77.05
7441,1.2,21.69,2.17,19.15,9.57,46.83,82.98
20737,4.19,37.61,14.38,40.0,35.17,35.88,64.47
24935,0.94,25.0,1.52,23.88,13.71,38.66,76.81
12487,7.37,34.38,13.33,37.13,32.3,30.67,66.27
7378,19.64,42.34,25.77,43.64,41.06,29.25,58.82
3563,1.07,25.58,1.98,21.36,12.65,49.83,80.0
12715,2.97,29.46,7.89,27.27,22.3,34.43,75.32
20372,11.02,34.15,13.48,35.16,30.6,36.78,67.39
17680,11.77,38.89,15.19,44.44,32.39,29.07,60.47
26189,11.05,44.72,21.51,41.49,38.25,30.92,61.7
10591,1.11,15.38,2.15,14.74,10.01,53.76,87.5
16565,7.45,34.88,8.6,37.89,29.23,24.91,65.96
24248,2.82,22.99,6.19,24.24,22.27,44.14,93.33
8162,1.37,16.67,2.67,18.18,12.59,48.09,84.21
11695,1.29,22.0,4.72,21.71,17.2,29.43,81.54
1563,1.7,17.69,3.53,17.44,12.86,47.51,83.91
21751,7.05,31.37,12.6,26.36,24.45,44.44,89.83
24846,1.25,19.28,3.74,18.35,13.55,42.86,85.45
12408,11.31,38.46,19.35,41.27,37.57,39.89,60.94
24968,4.25,38.46,9.09,35.56,26.49,38.02,68.18
