12981,আঁর বয়স চল্লিশ বচ্ছর। আঁর ঘাড়র বাম দিকে গত প্রায় এক বচ্ছরর মত সময় থাকিয়া পেরেকুর লাখান কিতা একটো ফুটিয়া রইছে মনেঅয়। বাম দিকে চাইতেও বা নামাজর সময় সালাম ফিরাইতে বড় অসুবিধা অয়। কিচ্ছুক্ষণ সময় বইলে অসুবিধা অয়। তইলে অখন কিতা করতাম???
5555,"হেলো সাব। কাইল থাকি আমার গলিয়াত কিতা জানি আটিয়া রইছে মনে অইরহ। তয় কুনু বিছা নাই। খালি অস্বস্তি লাগের। থুথুর লগে ফিক্কা ফিক্কা হবুজ কিতা জানি বাইর অইরহ। জুর, খাশি বা আর কুনু উপসর্গ নাই। অখন কিতা করমু জানাইলে উপকার অইমু। ধন্যবাদ।"
15142,"খাইতান পারি না ঠিক কইরা, খাইলে খারাপ লাগে। আমার অস্থিরতা উঠে। আমার কুনু দুশ্চিন্তা নাই, তাইলে অস্থিরতা ক্যান উঠবো? ব্যায়াম করলে কইন আর কি শরীল ভালা থাকে, কিন্তু আমি পুশআপ দিলেই দম বন্ধ বন্ধ লাগে। ৫ মিনিট হাটলে অস্থিরতা শুরু অয়। পেরেশ্রম করাতো পারি না। আমারে ইটার সমাধান দেন প্লিজ। আমার মানুসিক কুনু চিন্তা নাই। বুকের ইকো, এক্সরে করানির পরে কুনু সমস্যা ধরা পরছে না। তাইলে আমার এমুন ক্যান অইতাছে? দয়া কইরা জানাইবা।"
4038,"খাইল রাইত থাকি হঠাৎ করি বিয়ান বেলা থাকি আমার ডাইন চোখটা হাল্কা ব্যাথা শুরু অয় আর সকাল থাকি দুই চোখ ঝাপসা দেখাত শুরু কররাম। কই রাখা বালা আমার ডায়াবেটিক, প্রেশার নাই। অইলে আমি অনক ডিপ্রেশন-এ থাকরাম আর স্মার্টফোন বেশি ব্যবহার কররাম। ইক্কা করনিয় কিতা? দয়া করি জানাইবা।"
2082,"স্যার, আঁই বারো ক্লাছো পড়ের। ছামনে আমার ফরিচ্ছা, কুনুদিন থাকি আমার নানান খম্বর মুছ্কিল অইরাম। ইতার মধ্যে একখান অইল আঁই বেশি কল্পনা করের। ছামনে কিতা অইব ইতা লইয়া আঁই চিন্তাত থাকের। ভবিষ্যৎ লইয়া হকল সময় বেস্ত চিন্তাত থাকের। পড়াত বহিলে তহন ভবিষ্যৎ লইয়া চিন্তা করের। আমার পড়া মুখস্ত অয় না। ইতার লাগি আঁই কিতা করাত ফারি?"
3410,"আঁ‌র নাকে পলিপাস অইছিল, অপারেশন ও করছিলাম কিন্তু নাখ এহনও ব্লক অইয়া থাখে আর গলার ভিতরে মনে অয় কিতা যেন আটকিয়া আছে আর খান সব সময় বন্ধ অইয়া থাখে। শ্বাস নিতে কষ্ট অয় আর বুকোত বেথা করে, বুকের ভিতরে শিরশির করে। অঠাৎ বইরা থাকি উটলে বুকোত দরপর করে আর সোজা অইয়া শুইলে বুকোত বেথা করে আর শ্বাস নিতে কষ্ট অয়। এহন আঁ‌ই কুন ডাক্তার এর গেছে যাইতো অইব।"
5178,"আমার বয়স ১৯ , উচ্চতা ৫ ' ৭ ' ' আর ওজন ৪৮কেজি । তাই আমার বিএমআই নির্দিষ্ট সীমার তলে । আমি ভালা স্বাস্থ্যের মালিক না । খাইতেও মন চায় না আমার তেমন । তবুও জোর করিয়া খাইরাম বহুত দিন ধরি । তাও শরীলের কুনো পরিবর্তন আইসে না । অন্যদিকে আমি এর লাগি বহুত ডাক্তারের গেছি, তারা নানান পিরীক্ষা করিয়া কইছে কুনো সমস্যা নাই । বহুত সময় কিছু ভিটামিন ওষুধ দিছে, তবুও তেমন পরিবর্তন দেখরাম না । এখনে আমি কিতা করতাম আর আমি একখান ঠিক খাওয়ার লিস্ট চাই । যাতে ওজন বাড়াইতে পারি আর স্বাস্থ্য ভালা বানাইতে পারি ।"
26254,"আসসালামু আলাইকুম স্যার আমারে দুইটা অউষুদ দিছিলা কিন্তু কাম অইরা না। একখান অইল ট্যাবলেট জোরাল। একখান শ্যাম্পু দিছিলা কিন্তু আমার মাথাত কুনু খুশকির উন্নতি অইছে না। আগে যেলা আছিল, ঠিক তেমনে ই আছে। এখন আমি অইন কুনু অউষুদ খাইতে পারমু নি, একটু যদি কইতা।"
11190,"আমার আব্বুর বয়স ৫০ বছর। আজকা ৭ / ৮ দিন জ্বর ৯৯ - ১০০। প্রথম ২ দিন নরমাল ঔষধ চলছিলো, তারপর এন্টিবায়োটিক জিম্যাক্স ৫০০ মি .। আজকা ৫ নং ট্যাবলেট চলতাসে, লগে নাপা ৫০০ তিনবেলা। অখনো বিয়ানে আর রাইতে জ্বর আইয়ে। খাশি নাই, সর্দি নাই, শ্বাসকষ্ট নাই, খালি জ্বর আর শরীল দূর্বল। খুব ডরে রইছি। পরিবারর সগলে একটা পরামর্শ আশা কররাম। ধন্যবাদ।"
10975,"আমার ২ দিন থাকি জ্বর আছিল, মাথা ব্যাথাও আছিল। কিন্ত নাপা এক্সট্রা খাওয়ায় কমিয়া গেছে (চোখ ব্যাথা দিয়া জ্বর শুরু অইছিল)। কিন্ত কাল দুফর থাকি আমার নিশ্বাস লইতে কষ্ট অইরহ, মনে অইরহ দম বন্ধ অইয়া আইরহ প্রায়। অখন আমি কিতা করতাম??? আমি কিতা করোনা সন্দেহে আছি??"
