ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
19098,5.36,42.86,20.37,41.82,36.21,31.11,61.67
19963,18.7,50.49,26.23,48.39,40.17,26.23,54.55
24048,20.4,57.14,29.69,52.31,45.67,14.88,52.11
17168,16.84,55.17,27.27,50.0,46.11,19.35,53.57
16942,54.27,74.85,60.51,77.16,76.77,12.88,24.49
4839,22.96,61.7,32.0,56.69,50.9,17.23,46.27
11254,10.78,56.82,20.2,53.47,43.8,17.14,47.06
7424,34.63,61.76,44.57,63.28,58.96,15.38,40.86
18838,32.22,58.82,38.71,59.87,55.35,16.59,44.05
14748,28.65,62.92,37.04,60.0,58.45,21.3,50.0
13954,12.05,52.27,22.86,46.73,43.19,33.79,55.36
3174,14.52,51.38,25.86,52.54,46.41,16.12,52.38
21972,23.15,58.27,36.05,58.62,55.06,14.55,44.44
17546,23.27,56.88,31.25,58.46,54.61,23.6,46.27
13269,30.5,56.1,34.34,59.41,55.94,20.14,41.18
11643,27.2,54.0,33.96,51.85,49.21,18.51,50.0
15636,27.02,60.0,33.15,57.92,51.93,17.35,45.92
4968,25.34,54.72,35.59,53.33,48.98,19.26,50.77
20602,55.18,77.14,50.0,76.99,76.18,12.16,24.78
6585,17.06,55.77,26.45,52.03,45.52,14.04,52.24
24028,10.77,47.06,18.39,44.94,39.73,26.64,55.56
21456,12.18,53.52,26.8,50.51,43.82,17.36,54.55
17474,25.62,51.61,31.75,60.94,58.11,24.0,41.54
14287,22.79,51.16,28.4,54.88,50.36,20.58,49.43
17420,18.46,53.06,28.85,49.06,42.76,26.04,56.9
26382,6.61,39.47,14.4,36.22,29.18,29.63,66.67
13788,21.3,43.18,27.72,48.54,44.74,27.54,53.7
12578,10.24,47.19,18.87,42.59,32.98,19.74,61.02
15948,26.9,61.25,35.79,57.29,51.27,20.08,46.6
1238,11.68,49.35,22.68,42.42,35.63,20.63,62.5
12727,16.73,41.67,23.73,40.0,41.0,33.33,73.68
21511,50.19,64.2,40.65,73.6,70.83,17.11,29.23
19839,12.97,49.06,24.06,47.41,42.19,22.19,56.94
17277,6.53,33.33,9.17,27.03,23.97,39.69,73.21
19037,25.44,50.7,37.04,55.42,51.76,25.56,47.73
25048,20.77,58.33,29.63,56.36,53.05,19.07,44.64
25490,36.95,56.1,42.99,58.72,54.99,23.9,44.83
7150,31.69,64.37,40.38,66.04,62.97,21.89,38.89
24801,20.23,44.44,24.53,53.7,49.81,22.78,48.21
13026,16.96,50.0,26.67,46.73,43.13,23.28,57.14
13005,9.12,44.16,14.12,39.08,31.74,23.35,65.96
23596,20.0,54.55,24.24,47.76,44.82,26.26,56.52
17290,11.11,50.67,23.26,47.73,40.61,15.81,57.14
3232,16.94,50.0,23.16,47.42,38.49,27.18,56.0
11620,24.1,56.93,33.7,58.06,52.48,19.49,45.45
13168,5.72,51.33,22.06,47.83,41.84,25.48,55.41
6198,21.99,47.62,30.0,47.06,42.13,23.05,55.56
2301,39.44,66.67,48.06,64.12,60.94,14.37,39.13
24210,23.83,60.18,38.24,60.87,56.53,18.58,42.65
2204,1.93,41.67,9.3,38.64,27.96,23.67,64.58
4392,36.65,63.49,45.03,67.97,66.91,17.87,34.21
2083,10.62,45.0,19.15,45.83,41.1,19.92,62.5
6546,22.03,51.06,31.03,57.63,50.16,19.38,46.67
19174,26.87,56.2,36.36,56.55,53.47,22.07,45.83
2636,19.36,59.13,26.25,50.62,43.17,26.4,53.41
18153,16.95,47.54,25.61,49.4,44.0,24.71,54.44
19472,27.37,64.66,38.42,63.69,57.11,17.59,40.0
16370,9.47,43.64,16.11,38.41,39.93,31.11,82.09
15523,1.21,15.19,4.44,15.22,13.89,50.64,112.5
17506,2.84,31.37,8.55,30.25,30.5,60.96,124.44
19753,13.02,45.75,20.65,41.94,34.66,25.96,61.39
26207,24.81,54.9,29.31,52.54,49.45,26.83,50.0
21482,17.1,48.78,24.42,42.53,39.41,26.09,61.11
21514,18.96,55.56,30.0,50.98,46.15,18.97,52.73
15271,25.21,53.33,35.11,52.63,50.66,25.62,54.41
13369,24.04,61.65,34.02,59.18,52.84,17.12,45.71
8368,16.29,47.62,22.22,47.83,42.47,22.09,56.25
22348,20.14,64.71,31.58,53.61,55.27,27.75,67.44
11058,21.94,55.7,33.33,54.35,50.0,18.7,48.98
25563,22.99,58.18,36.51,56.25,55.48,24.3,48.44
24972,49.24,75.0,54.55,78.57,77.77,12.25,21.43
25900,22.09,59.04,34.69,56.57,51.52,15.01,48.6
25309,5.08,45.07,16.67,44.19,36.58,27.95,63.04
16614,12.3,44.44,18.18,42.22,35.59,24.43,61.22
5529,13.14,45.0,19.61,44.23,38.28,19.72,60.34
4136,47.12,66.67,31.43,70.42,70.72,15.03,30.99
23951,52.92,78.91,61.88,79.78,78.25,10.85,21.51
17064,32.79,65.0,40.0,64.79,62.52,15.86,37.84
14790,24.39,63.64,33.53,56.8,51.39,18.42,46.67
14786,20.77,56.82,33.66,52.43,48.82,16.96,51.79
20071,29.15,59.2,34.68,58.29,53.27,14.52,45.16
24422,18.37,63.74,35.2,61.42,54.81,19.53,44.29
312,9.57,47.62,20.9,45.59,41.34,30.77,62.32
22363,12.19,52.17,22.64,47.2,44.45,23.23,57.65
21218,19.72,52.86,27.27,51.69,45.45,21.07,50.0
24350,24.47,61.9,36.0,60.78,54.29,16.38,44.64
16787,45.02,62.65,50.47,67.89,62.83,16.73,34.55
21162,5.22,45.45,19.57,44.68,39.18,28.79,59.18
15737,7.66,45.78,16.98,40.74,34.02,25.61,62.71
19687,24.66,60.76,31.71,57.14,50.51,16.6,46.51
24794,14.79,49.12,22.56,45.93,39.56,21.23,57.53
26176,11.53,44.44,15.56,45.65,40.69,19.83,57.45
24677,5.37,45.78,18.37,42.0,36.57,26.22,62.26
17538,6.36,50.0,21.98,45.16,40.19,27.0,57.14
25850,10.83,47.89,20.22,43.96,37.96,33.18,59.18
12221,22.28,53.49,27.72,52.43,46.27,21.43,53.57
3235,18.07,53.76,26.42,55.56,51.34,22.92,50.0
5844,36.15,60.47,35.36,62.3,63.23,16.7,47.67
15002,12.12,46.0,19.47,43.48,34.94,19.11,60.66
4733,49.3,77.61,50.47,75.23,70.35,19.92,25.45
10777,45.86,71.94,51.58,71.87,72.29,13.3,32.63
11922,23.2,59.09,34.95,55.24,51.01,16.73,48.21
24836,28.45,57.5,35.42,53.06,48.78,20.83,50.94
18782,23.29,53.33,31.37,53.85,50.18,28.78,50.0
7645,14.78,49.28,21.62,44.74,37.06,24.22,59.52
20563,19.46,51.28,27.66,50.0,45.33,21.4,52.94
781,21.15,55.05,30.16,54.69,48.54,21.86,48.53
23720,31.23,72.58,37.8,65.06,60.64,11.82,39.33
16126,17.34,56.92,31.06,55.21,49.49,19.01,49.44
18626,23.48,66.19,34.83,58.89,53.77,20.24,46.32
2496,25.54,51.69,33.63,53.91,48.96,21.81,50.79
15679,31.16,68.75,44.25,64.35,59.17,21.38,38.33
23169,22.5,55.0,32.61,48.94,46.83,17.51,54.0
12930,17.49,55.32,28.85,54.72,48.03,18.35,49.12
17149,30.4,54.95,35.85,57.41,54.04,18.35,45.61
18272,25.69,60.24,32.99,54.55,50.19,19.48,49.06
20698,2.93,40.54,4.65,36.36,22.93,28.34,68.09
5557,16.62,49.57,27.91,50.38,45.56,19.9,53.62
5636,15.69,53.89,24.37,50.25,43.66,23.14,55.14
5468,9.75,50.0,17.2,44.21,37.39,30.04,58.0
2961,41.64,69.57,50.22,69.0,66.9,16.77,36.61
25344,37.34,71.6,45.54,69.9,65.84,16.12,32.08
11560,0.35,2.63,0.0,2.11,0.98,77.08,100.0
11283,22.58,54.05,30.77,62.37,58.55,20.44,41.3
1598,20.27,58.23,28.28,53.47,50.77,16.67,51.92
11733,19.22,47.8,27.41,49.25,44.34,22.31,55.14
12619,34.17,56.47,40.0,57.73,56.31,20.5,51.02
11485,19.29,45.28,24.78,46.96,43.43,24.33,57.63
19096,31.03,54.76,39.56,53.76,50.15,21.15,50.0
4028,9.87,50.57,21.57,46.15,38.06,22.39,58.62
20399,26.47,60.38,35.59,63.33,60.5,20.6,40.0
15682,28.13,62.61,40.0,60.61,54.71,19.52,44.29
26089,13.94,50.38,23.23,47.13,42.43,21.17,54.88
3047,8.5,51.11,19.55,41.48,44.73,29.39,92.86
24311,10.95,53.03,18.18,43.82,35.87,19.68,60.2
21942,14.23,43.68,17.31,43.4,37.93,31.78,59.26
16096,15.02,48.89,28.04,47.71,41.9,20.21,57.38
13932,43.3,58.97,43.68,62.92,60.94,13.77,40.0
24891,22.69,54.29,32.1,57.83,52.52,21.55,45.45
17134,13.53,44.85,20.73,41.03,36.23,25.33,62.86
15355,5.92,36.62,6.45,29.47,20.75,28.79,73.08
23748,16.58,50.0,25.74,50.49,44.55,22.34,52.73
2113,7.44,28.57,12.9,27.37,25.89,34.88,78.26
6803,1.25,19.72,2.38,18.6,12.61,53.48,90.48
7819,10.13,40.68,14.81,42.34,32.34,40.26,67.16
5832,1.31,24.56,4.84,23.81,16.27,37.64,83.87
24853,9.93,39.47,15.0,39.02,35.65,44.59,71.79
8082,13.62,46.55,17.05,44.27,38.78,32.03,60.61
24093,21.15,53.33,25.26,51.55,49.98,22.83,58.7
20960,10.85,40.56,13.87,43.43,36.82,31.85,64.29
14825,7.54,36.73,15.0,37.7,34.09,32.93,64.52
17987,14.17,39.02,22.73,40.0,35.44,31.06,62.22
1577,25.17,50.0,26.92,52.83,49.53,18.09,50.94
16821,11.81,40.38,20.69,44.9,42.09,26.9,71.64
18244,3.16,32.76,11.67,29.51,25.82,47.34,77.42
26311,19.79,47.92,25.0,49.18,46.11,22.22,54.1
7267,17.57,46.15,25.93,45.45,44.16,25.77,59.26
11833,8.02,40.74,16.08,43.78,37.07,34.55,56.86
25908,14.88,47.37,22.22,45.65,43.12,27.39,57.78
16444,11.83,44.93,19.18,45.95,40.1,28.99,56.0
20409,18.45,52.38,25.81,52.63,48.52,19.05,47.92
4593,17.88,50.75,25.0,48.65,45.61,17.98,56.76
4309,1.64,33.77,4.76,30.23,21.89,33.46,82.93
7324,35.16,64.08,44.26,69.35,67.88,12.57,32.26
23788,6.55,48.72,23.81,46.51,44.43,28.28,57.14
13493,12.01,45.0,22.86,48.59,43.39,21.59,53.76
16360,23.77,55.81,30.77,55.91,50.97,28.15,48.98
24946,10.87,50.0,18.69,47.71,42.46,30.26,57.41
26292,3.59,41.46,7.06,41.38,29.14,36.94,61.36
18851,28.58,55.17,36.99,54.05,52.56,20.74,48.0
13784,4.89,36.89,14.68,37.84,31.17,31.36,65.45
25546,1.85,38.38,9.09,33.93,30.66,39.81,76.36
17133,19.41,49.44,26.92,45.28,39.16,24.57,57.41
20872,2.99,32.91,4.88,30.95,22.43,34.6,77.5
15466,36.06,59.46,41.03,65.82,64.22,17.93,35.44
6718,21.59,45.1,22.97,53.33,50.48,20.83,48.0
19156,8.52,44.0,16.82,42.2,38.95,27.97,61.11
5485,15.87,36.54,21.14,43.2,41.05,28.57,61.29
7759,16.21,39.47,19.51,40.48,34.34,20.82,60.47
4302,19.3,54.12,24.14,49.15,41.66,22.28,55.17
7141,1.88,35.9,9.2,33.71,23.59,27.71,68.75
20081,25.35,42.86,28.15,42.34,40.75,27.79,58.57
17662,33.19,63.09,40.21,63.27,61.15,21.26,37.37
12736,3.28,31.33,8.25,32.32,25.3,30.55,68.0
23007,13.29,48.0,27.16,50.6,46.53,23.81,51.16
14999,20.65,51.67,28.79,50.75,45.77,25.35,51.47
11815,15.25,51.06,19.83,43.9,45.26,34.07,77.78
4614,4.48,39.34,10.0,43.9,36.68,27.8,57.14
20392,1.7,31.19,9.92,32.52,26.43,38.22,71.43
23095,6.89,40.0,13.75,37.04,34.26,27.53,83.56
24746,4.93,40.91,15.56,39.13,34.07,31.75,63.83
20587,1.42,29.17,5.31,27.83,19.68,33.94,73.33
14947,17.36,40.96,22.99,40.45,38.33,32.22,60.0
6159,30.73,50.57,31.37,55.77,52.63,19.05,50.0
7969,7.9,36.78,12.6,38.76,34.32,28.61,65.08
8206,46.04,71.79,49.46,67.37,66.15,14.4,34.04
2364,12.3,37.93,14.29,38.03,34.07,34.76,64.79
3463,8.9,38.46,15.38,36.56,28.42,19.64,66.0
2690,7.89,36.52,14.49,34.29,29.43,37.9,69.44
2101,3.92,31.17,10.39,32.91,27.73,28.33,71.79
24136,3.37,31.71,7.06,32.18,24.6,41.04,76.74
291,1.54,21.95,4.82,23.53,18.37,49.06,90.0
7821,10.04,38.98,14.81,40.88,31.51,40.68,68.66
17443,1.33,33.33,8.0,28.95,26.07,69.25,88.41
11457,2.87,30.07,8.84,31.69,27.56,52.03,77.53
10729,10.48,32.43,15.91,37.78,36.57,36.24,66.67
24167,15.1,47.71,23.53,44.63,44.18,23.0,66.67
15062,3.83,40.45,13.73,38.46,33.18,27.61,65.38
25870,20.2,52.46,23.26,50.38,48.26,25.77,57.81
19893,5.98,43.04,16.87,42.35,37.17,29.44,60.47
5025,33.56,52.05,34.78,46.81,45.56,26.54,54.17
13232,12.65,41.67,17.07,40.48,37.26,34.98,62.79
20099,28.8,53.12,38.04,60.61,57.01,28.89,44.19
13163,18.09,49.02,23.14,52.03,44.39,24.04,50.0
24503,4.14,42.7,14.04,34.48,30.34,30.97,66.1
5268,10.6,41.22,16.55,39.46,33.72,33.16,63.51
18159,1.91,42.5,6.9,42.7,31.36,39.74,66.67
23029,29.09,56.79,31.46,54.95,52.15,28.21,45.65
13053,19.17,47.76,23.95,48.52,42.82,25.89,55.29
16139,5.35,38.89,16.47,43.68,37.02,35.71,58.14
5320,6.96,32.08,12.5,27.69,25.15,42.2,82.54
13463,4.59,36.0,16.51,32.43,32.02,26.17,80.77
14788,5.41,37.11,13.66,33.13,25.98,34.97,73.96
5201,10.86,34.09,17.58,34.41,32.14,38.7,81.4
1508,15.28,36.92,19.75,36.59,33.97,31.18,63.86
18138,2.62,26.19,5.83,20.95,15.33,44.32,80.77
20539,3.27,29.41,8.96,30.88,24.63,33.62,74.24
17817,1.56,33.71,4.35,29.79,20.82,34.92,75.51
13701,11.28,43.1,18.3,43.87,39.2,22.64,60.49
12570,29.65,50.57,18.63,62.58,59.24,24.71,39.29
25429,8.6,33.33,13.46,30.19,28.36,32.25,76.47
6309,4.4,36.07,10.13,34.57,22.57,27.65,69.77
2365,1.97,28.92,10.1,35.64,28.7,25.72,64.71
25994,19.55,43.01,24.07,41.82,40.1,32.43,60.0
26027,12.49,30.89,15.48,33.12,28.63,29.02,69.88
18213,6.29,40.51,20.93,43.18,36.98,35.8,59.57
17058,14.13,44.44,22.03,43.33,42.91,27.42,71.43
8121,15.18,53.15,24.85,50.29,44.72,25.7,50.57
14055,25.06,59.77,35.19,61.82,58.6,11.11,38.18
7874,13.1,41.46,18.39,40.45,38.01,28.32,69.77
7647,24.0,52.17,31.58,51.55,49.1,30.8,52.08
22126,27.46,50.7,35.44,51.85,54.67,20.5,62.16
16209,3.49,36.84,15.05,33.68,34.46,26.29,92.68
12824,14.72,47.06,23.93,47.06,40.54,28.22,55.0
14762,25.63,59.41,33.93,61.4,57.08,17.67,39.66
23793,21.35,49.66,27.06,52.33,49.67,24.89,51.16
26321,25.58,59.05,31.19,55.86,52.16,20.39,45.61
11532,3.16,34.62,9.01,33.63,26.71,29.3,68.42
21158,15.64,38.71,16.67,38.78,35.01,34.17,67.35
21834,10.06,41.82,20.0,43.94,39.04,28.34,58.21
17983,16.12,48.89,20.83,53.06,47.97,15.6,46.94
24074,4.6,37.14,10.64,39.58,32.2,23.95,65.96
21197,3.4,34.34,11.68,31.65,26.51,27.2,72.6
15576,18.15,45.45,22.5,45.68,41.71,21.16,58.02
18688,24.15,44.21,25.6,50.39,46.37,29.1,50.77
6616,3.6,36.14,7.32,35.71,24.09,35.27,66.67
13978,10.12,38.57,12.15,41.53,37.49,23.51,60.87
25430,12.2,50.63,25.0,53.33,48.04,29.86,51.11
19676,11.08,52.34,20.83,53.42,44.06,21.76,48.68
21849,30.21,65.91,42.11,61.86,58.31,18.37,41.18
6716,27.22,55.67,32.79,53.23,50.94,26.63,50.79
4799,19.67,55.56,32.97,58.06,51.71,19.11,46.0
23675,48.76,72.88,55.26,75.32,74.2,14.37,27.27
1471,30.26,60.0,45.98,62.92,58.51,10.98,41.67
6811,23.79,60.5,33.75,56.79,52.14,18.98,45.24
17039,29.87,65.0,42.72,62.86,56.06,25.57,50.0
25172,17.65,53.16,23.3,49.52,42.5,23.42,55.36
5853,14.89,48.98,26.45,43.9,38.22,25.74,60.29
8126,11.19,48.28,21.15,47.17,40.99,26.51,58.49
7360,13.84,45.87,18.18,44.78,37.69,24.67,62.5
4124,23.28,62.63,34.71,56.91,50.11,13.86,48.48
6661,3.84,40.54,11.36,37.78,26.75,29.68,65.22
15003,26.16,61.05,30.77,58.82,52.96,14.72,44.44
16803,13.89,48.72,22.22,47.52,41.18,22.41,58.49
14117,14.42,45.24,21.28,41.67,37.8,30.77,62.0
25513,47.4,63.04,53.21,66.67,61.71,24.64,33.93
18861,3.71,32.5,9.64,30.59,27.19,29.86,76.19
13901,27.41,55.26,38.5,60.32,58.34,17.66,41.05
16788,15.98,40.43,20.62,40.4,37.58,36.46,66.0
15673,4.57,37.33,15.58,40.51,35.93,34.62,64.1
17077,3.33,33.61,10.96,33.78,27.58,31.82,70.13
23317,13.66,41.67,13.95,43.18,38.63,23.48,58.7
6288,14.63,40.68,20.44,46.04,42.84,22.08,57.97
11329,1.87,30.56,9.2,26.97,23.61,28.92,83.72
14920,19.04,40.0,25.97,40.51,39.84,24.53,61.54
20119,43.55,62.0,50.0,67.21,65.7,13.84,33.87
17312,3.27,37.5,10.53,32.99,29.84,23.48,84.09
6064,5.23,43.68,17.98,43.96,40.27,24.79,61.36
16807,5.5,45.36,18.69,45.87,40.62,23.84,56.36
20337,18.09,45.45,24.39,46.4,43.91,26.45,61.67
15931,4.59,40.78,17.39,44.44,38.48,28.12,56.67
20711,16.86,52.63,29.13,51.43,48.8,18.06,52.83
580,36.3,64.76,44.6,65.25,60.51,18.59,38.67
12195,20.02,55.38,26.67,51.95,47.13,14.04,51.22
1770,17.28,49.54,23.08,48.48,44.91,25.25,55.22
21547,18.93,54.21,28.8,47.24,45.58,28.13,54.55
12246,28.29,58.14,34.69,56.0,49.33,25.11,50.94
21736,25.76,60.78,34.78,58.12,53.91,17.73,45.16
17306,27.87,59.13,36.5,58.99,54.71,18.13,45.95
12783,24.26,60.53,40.0,57.47,51.01,15.15,46.81
21867,13.73,52.27,31.78,56.88,51.61,20.52,46.55
23012,20.65,61.95,33.87,58.73,53.63,15.85,46.27
3421,23.08,60.0,30.77,55.91,49.42,18.73,48.98
5873,49.16,75.2,56.82,74.16,72.54,13.33,28.41
24065,55.4,77.78,62.96,76.36,74.62,11.99,27.27
2921,23.73,54.32,35.79,57.73,54.57,20.88,45.83
13710,22.28,55.28,33.82,53.62,50.42,25.07,50.0
15767,11.8,58.73,23.6,49.08,43.2,22.52,54.02
15941,4.4,46.46,14.68,43.24,35.56,33.93,60.34
3854,16.6,48.72,22.78,46.91,38.35,21.46,56.82
19068,23.37,55.78,32.77,53.63,48.3,22.64,51.02
17994,4.86,44.9,20.0,46.97,40.93,21.04,56.34
5449,23.86,49.32,28.07,47.4,45.5,34.8,62.07
15574,20.93,64.44,35.05,58.59,53.48,21.74,45.28
15923,23.52,60.27,26.53,58.0,60.2,21.89,60.0
13976,17.62,46.54,20.54,40.64,36.38,30.93,62.38
10631,32.5,60.98,38.64,57.78,51.42,13.71,45.83
16667,25.0,45.24,27.59,49.15,45.94,23.45,53.23
2775,42.65,73.02,47.51,71.04,72.27,18.53,31.11
12845,10.1,53.61,23.73,50.0,42.26,17.43,55.22
22278,31.1,62.07,38.53,63.06,60.61,21.18,37.5
11850,30.04,62.75,40.22,58.06,56.8,21.65,45.83
13467,35.6,66.06,44.44,67.19,65.21,18.63,33.85
20566,28.6,54.37,35.56,56.93,56.22,24.92,48.48
2252,28.08,59.18,35.64,58.25,54.28,19.01,44.44
4940,3.25,44.27,11.9,38.82,30.22,28.61,66.29
2857,19.9,57.45,27.12,56.67,51.49,15.86,48.44
1199,30.76,60.76,42.86,68.0,62.46,17.6,34.62
4582,30.71,56.77,38.67,57.92,55.13,20.87,45.16
6990,19.53,57.14,31.93,51.24,46.38,17.71,54.55
24277,15.97,47.62,26.32,46.55,41.64,23.55,57.14
15914,21.59,62.07,34.0,58.82,53.1,21.84,45.45
25842,17.55,47.42,24.76,50.47,45.26,23.85,51.79
2491,19.78,56.14,28.57,48.89,45.77,21.12,54.17
23823,11.2,40.78,19.61,42.58,35.8,31.84,61.73
11701,3.87,37.04,11.49,35.96,29.84,30.67,66.67
4375,16.65,46.67,23.3,47.62,42.8,23.53,55.77
6345,4.0,42.86,11.24,43.96,34.38,23.75,56.52
6932,8.15,45.1,15.79,43.1,37.45,26.13,56.9
16480,33.42,63.64,43.31,64.15,62.65,18.64,37.5
20897,1.75,34.57,4.88,30.95,19.62,29.24,69.77
13550,3.24,32.61,7.92,33.01,26.94,32.74,68.63
16383,12.56,46.81,21.95,48.19,43.2,24.63,53.57
13050,4.56,41.79,16.77,41.42,37.73,20.94,60.71
26007,2.64,23.08,6.74,19.78,18.3,49.15,100.0
16469,16.07,45.83,23.64,46.43,44.22,20.45,56.14
3830,16.15,44.44,24.44,47.83,44.07,25.2,53.19
16336,1.91,26.67,7.41,28.92,20.35,27.35,71.43
17451,6.45,27.27,8.33,26.53,21.43,42.59,78.43
4303,5.53,44.74,15.58,43.04,35.11,30.14,62.5
19580,4.26,50.0,16.81,39.67,38.65,29.28,71.93
15425,7.95,38.89,12.4,35.11,30.81,36.29,73.44
16234,19.68,58.23,31.25,51.02,49.03,23.37,55.32
16496,6.42,54.12,25.26,53.61,48.23,25.87,48.0
16050,7.93,43.48,13.91,30.77,33.85,46.46,140.48
20204,17.68,40.98,20.29,38.57,35.31,29.41,63.51
22083,14.87,50.0,19.15,45.83,41.82,33.33,57.14
5818,7.86,48.48,14.88,40.65,37.98,31.36,76.79
15874,13.0,45.54,21.24,45.22,40.84,30.54,55.93
19335,10.75,41.44,12.03,37.04,32.34,38.92,75.0
24186,11.01,37.04,20.0,34.78,33.33,45.64,69.57
12786,3.17,32.88,8.6,29.47,23.13,28.69,72.0
16384,15.25,44.63,22.67,46.05,44.57,20.41,67.14
7441,18.34,50.0,24.44,47.83,45.63,31.71,57.78
20737,35.62,63.87,42.58,63.69,62.26,19.84,37.18
24935,9.63,42.37,15.62,43.08,37.35,30.03,61.54
12487,30.85,57.78,32.37,59.43,55.87,17.05,42.05
7378,22.43,49.65,28.42,52.08,51.85,21.97,60.67
3563,24.47,54.76,31.25,55.1,52.68,25.38,48.98
12715,12.66,51.16,23.17,46.99,40.95,18.72,56.18
20372,21.77,47.19,28.85,43.4,39.5,26.82,60.34
17680,41.87,66.67,44.74,69.23,62.35,9.5,35.71
26189,44.48,66.26,50.72,72.04,72.1,15.18,29.81
10591,1.47,20.25,4.26,25.0,17.47,44.88,77.55
16565,19.51,52.87,29.47,51.55,48.95,21.03,48.98
24248,4.82,36.36,14.14,35.64,32.88,27.69,75.0
8162,19.29,53.85,33.73,54.12,54.02,17.3,53.66
11695,12.75,39.6,16.0,42.52,36.29,18.24,60.32
1563,5.19,32.47,10.4,29.71,24.02,32.97,71.43
21751,17.35,40.0,22.4,44.09,41.28,28.16,65.57
24846,11.61,45.24,14.81,43.64,37.76,25.78,60.71
12408,28.89,59.62,37.7,59.68,60.3,20.66,40.32
24968,21.89,51.85,31.11,54.35,51.14,20.47,46.81
