11701,"আমার তিন দিন আগে জ্বর আছিল যেইটা থাকি সুস্থ অইছি কিন্তু আইজ থাকি আবার গলা ব্যাথা শুরু অইছে। গতকাল অফিস খররাম, রোদে প্রায় এক ঘন্টা হাঁটিয়া যাইতে অইছে। হাচি, কাশি আছে সামান্যি পরিমাণের। গলা ব্যাথাটা বেশি, কোনো কিতা গিলতে গেলে ভালাই ব্যাথা অইরায়।"
4375,"পিরিয়ড ডিলে খরার লাগি পিল খাইছিলাম। মার্চ মাস ২০১৯ ছনে খাইছিলাম। এর পর থাকি আমার হর মাস পিরিয়ড না অইয়া ২ মাস পর পর অইরায়। প্রায় ১০ মাস অইছে। ইটা কিতা গুরুতর সুমস্যা? আমার কিতা খরা চাই? যদি খুনু ডাক্তার দেখাইতে অয়, তাইলে ধানমন্ডি ত খুন ডাক্তার বালা অইবো?"
6345,"তিন দিন ধরি আমার গলাত সামান্য খুসখুসে কাশি আর টনসিলর লাখান গলার ডাইন সাইডে সামান্য বেতা। বালা করিয়া কফ বাইর অইরায় না আর গলার আওয়াজ একটু মোটা অইয়া গেছে। রেগুলার গরম ফানি, আদার চা খাইরাম, ইতাতে সামান্য উন্নতি অইছে। এহন আমি কিতা মেডিসিন খাইতে ফারুমনি?"
6932,"আমার বয়স ২৪। আমি গত বছর চুল সাদা অওয়ার লাগি ডাক্তারের কাছে গেছলাম, তিনে হরমোন টেস্ট দিসলা। টেস্টের ফলাফল পজিটিভ আইছে। তিনে আমারেরে শ্যাম্পু আর যে ঔষধ খাওয়ার লাগি কইছলা ইটার কোর্স করা অইছে না। এখন, আমার ইতার কাছে যাওন সম্ভব ও না। আমারেরে দয়া করি কুন শ্যাম্পু / ঔষধ সাজেশন করইন যেটা এই সমস্যার স্থায়ী সমাধান করব... প্লিজ!"
16480,আইতা ২ সপ্তাহ ধরি আমার কোমরর ২ ফাশে আরা ফিঠো বেথা অইরায়। বেথার লাগি আমি শুইইয়া থাখতে ফারিনা বা বইসা থাখতে ফারিনা। উঠা-বইঠা খরতে গেলে বেথা বেশি অয়। বেথার লাগি এইস প্লাস নাফা এক্সট্রা খাইছি। আমার ওজন ৩৫ কেজি উছতা ৫ ফুট। বিপি বেশিরভাগ সময় লো (হাইড্রোলিক ৮০ - ৯০ সিস্টোলিক ৫০ - ৬০ এর লাখান) থাখে। আমি ইনসোমিয়াত ভুগরাম। লাস্ট চেক আপ তরি হরমোনাল ইনব্যালেন্স আছিল। আমি এখন কোন টেস্ট খরতে পারি বা ইটার নিরাময় কিতা?
20897,"দুই দিন আগে আঁর সমস্যা খইছিলাম, তয় চুখ বেথা কমি গেছৈ, আর ফুলাও একলা একলা। খালি নাপা বড়ি খাইছিলাম। অয়তাইন অখন সমস্যা অইছে চুখর চিনের পাতাত হাল্কা লাল অইয়া রইছে অখনো। আগর লাখান সাদারণ অইতে টাইম লাগতো না। চুখর ডাক্তার দেখাইমু ইতার লাগি।"
13550,আমার আম্মুর গল্লাই ভোকাল কর্ডর বাম ফাসে কান বরাবর বেথা খররা বউত ২দিন ধরি। বেথা আস্তে আস্তে বাম দিকর কান আর চোয়াল পর্যন্ত ছড়াইয়া গেসে। কথা মাতিতে ফারে না বেথার লাগি আর খাইতে বউত কষ্ট অয়। আম্মু ধারণা খরইন গল্লাই নাকি ঘা অইসে। এই অবস্তায় খরনীয় কিতা? ইটা কিতা সাধারণ গলা বেথা?
16383,"স্যার, আমার শইলর বিভিন্ন জায়গাত, বিশেষ করি উরূ আর এর আশপাশো ছোট ছোট চাকার লাখান অইয়া ফুলাইয়া যায় আর চুলকায়। ইটা কিতা এলার্জি অইতে পারে? অইলে কিতা ঔষধ খাইতে পারি? ইটা মাঝে মাঝেই অয়। আবার আস্তে আস্তে মিলাইয়া যায়। (দয়া করি আমারারে প্রশ্ন খরবা না। কারন এখানো খালি আফনারেই প্রশ্ন করা যায়, আফনার প্রশ্নর উত্তর দিয়ার সিস্টেম নায়। ধন্যবাদ) (আগর প্রশ্নত আফনে জিজ্ঞাস করছইন কোনো কিচ্ছু খাওয়ার বাদে অয় নি, উত্তরঃ না, এমনিতেই অয়। এলার্জি জাতীয় কিচ্ছু (বেগুন, চিংড়ি) না খাইলেও অয়।"
13050,"আমার নানুর এক মাস ধরি পেট ফুড়িয়া আছে, কিছু খাইতে পারের না। দুই জন গ্যাস্ট্রোএন্টালোজিস্ট ডাক্তার দেখান অইছে। তাইনরা কইছইন আলসার অইছে গলাত, লিভারো চর্বি জমছে, রক্তো চর্বি জমছে। তাইনরা ঔষধ দিছইন কিন্তুক কুনু ফল মিলছে না, এখোনো পেট ফুড়িয়া আছে। বেশি কিতা খাইলেই খুব ফুড়িয়া যায়। কিছুতেই কমের না বরং বাড়ের। আর ই লকডাউন অবস্থাত কুনু ডাক্তার দেখান পাররাম না। নানুর পেট ফুলা কমাইবার লাগি কিতা কিতা করতে লাগবো? যদি কুনু ঔষধ থাকে হিতাউ সাজেস্ট খরইন প্লিজ। দরকার অইলে ভিডিও কল করতে পারি। প্লিজ সাজেস্ট খরইন।"
26007,আসসালামু আলাইকুম । আমার বয়স ৩৫ বছর । আইজকা মোটরসাইকেল ঘোরার থাকি হঠাৎ করি কোমর একটু ব্যথা ফিল খরি। ব্যথাটা কোমরর পিছনর জাগাত ডাইনো দিখে। হাঁটলে বা উবাইলে বা বইয়া থাইকলেউ ব্যথাটা লাগে। ব্যথা কমাইবার লাগি প্রথম অবস্থাত এখন দাওয়াই নিতাম পারি। ধন্যবাদ ।
